dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
citeseer,deepwalk,256,10,10,1,1,0.5387251221134205,0.5830202854996244,0.5830202854996244,00:00:04.527,False
citeseer,deepwalk,256,10,10,1,1,0.47374059314004496,0.5294906166219839,0.5294906166219839,00:00:04.527,True
citeseer,deepwalk,256,10,10,1,1,0.5318732954647652,0.5743801652892562,0.5743801652892562,00:00:04.661,False
citeseer,deepwalk,256,10,10,1,1,0.46197942501374006,0.5241286863270778,0.5241286863270778,00:00:04.661,True
citeseer,deepwalk,256,10,10,1,1,0.5405699877747806,0.580015026296018,0.580015026296018,00:00:04.776,False
citeseer,deepwalk,256,10,10,1,1,0.4736541453793015,0.5375335120643432,0.5375335120643432,00:00:04.776,True
citeseer,deepwalk,256,10,10,1,1,0.5488353644712155,0.5882794891059354,0.5882794891059354,00:00:04.651,False
citeseer,deepwalk,256,10,10,1,1,0.4721122456625888,0.5348525469168901,0.5348525469168901,00:00:04.651,True
citeseer,deepwalk,256,10,10,1,1,0.5371730211338648,0.5785123966942148,0.5785123966942148,00:00:04.995,False
citeseer,deepwalk,256,10,10,1,1,0.4651669387167756,0.5294906166219839,0.5294906166219839,00:00:04.995,True
citeseer,deepwalk,256,10,10,1,1,0.5392642874150667,0.5781367392937641,0.5781367392937641,00:00:05.389,False
citeseer,deepwalk,256,10,10,1,1,0.4793935734042547,0.5402144772117963,0.5402144772117963,00:00:05.389,True
citeseer,deepwalk,256,10,10,1,1,0.5365051248624889,0.5781367392937641,0.5781367392937641,00:00:05.581,False
citeseer,deepwalk,256,10,10,1,1,0.48368575665949926,0.5482573726541555,0.5482573726541555,00:00:05.581,True
citeseer,deepwalk,256,10,10,1,1,0.5350968205921075,0.5740045078888054,0.5740045078888054,00:00:06.011,False
citeseer,deepwalk,256,10,10,1,1,0.45786915837259917,0.5308310991957105,0.5308310991957105,00:00:06.011,True
citeseer,deepwalk,256,10,10,1,1,0.5395110803805462,0.5770097670924117,0.5770097670924117,00:00:05.757,False
citeseer,deepwalk,256,10,10,1,1,0.4759239923342684,0.5375335120643432,0.5375335120643432,00:00:05.757,True
