dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
cora,deepwalk,256,10,10,1,1,0.7883037622111935,0.8043076923076923,0.8043076923076923,00:00:04.262,False
cora,deepwalk,256,10,10,1,1,0.7009400137221213,0.7368421052631579,0.7368421052631579,00:00:04.262,True
cora,deepwalk,256,10,10,1,1,0.7773905522808734,0.7938461538461539,0.7938461538461539,00:00:04.909,False
cora,deepwalk,256,10,10,1,1,0.6857896971693896,0.7214912280701754,0.7214912280701754,00:00:04.909,True
cora,deepwalk,256,10,10,1,1,0.7829645654551854,0.8006153846153846,0.8006153846153846,00:00:04.918,False
cora,deepwalk,256,10,10,1,1,0.6705126627146283,0.7083333333333334,0.7083333333333334,00:00:04.918,True
cora,deepwalk,256,10,10,1,1,0.7779626622747795,0.7932307692307692,0.7932307692307692,00:00:04.928,False
cora,deepwalk,256,10,10,1,1,0.682699952660882,0.7192982456140351,0.7192982456140351,00:00:04.928,True
cora,deepwalk,256,10,10,1,1,0.7802721706912513,0.7938461538461539,0.7938461538461539,00:00:04.923,False
cora,deepwalk,256,10,10,1,1,0.6740264781802049,0.7192982456140351,0.7192982456140351,00:00:04.923,True
cora,deepwalk,256,10,10,1,1,0.7854088859235576,0.8000000000000002,0.8,00:00:04.751,False
cora,deepwalk,256,10,10,1,1,0.6854805154951121,0.7258771929824561,0.7258771929824561,00:00:04.751,True
cora,deepwalk,256,10,10,1,1,0.7829643132843719,0.7987692307692308,0.7987692307692308,00:00:04.978,False
cora,deepwalk,256,10,10,1,1,0.65306974760236,0.6973684210526315,0.6973684210526315,00:00:04.978,True
cora,deepwalk,256,10,10,1,1,0.7867000349219262,0.8018461538461539,0.8018461538461539,00:00:04.722,False
cora,deepwalk,256,10,10,1,1,0.6693009388857263,0.7149122807017545,0.7149122807017544,00:00:04.722,True
cora,deepwalk,256,10,10,1,1,0.7842857435117996,0.7950769230769231,0.7950769230769231,00:00:04.677,False
cora,deepwalk,256,10,10,1,1,0.6720420193685765,0.7127192982456141,0.7127192982456141,00:00:04.677,True
cora,deepwalk,256,10,10,1,1,0.7876190072054978,0.8024615384615384,0.8024615384615384,00:00:04.609,False
cora,deepwalk,256,10,10,1,1,0.6757430750267979,0.7105263157894737,0.7105263157894737,00:00:04.609,True
cora,deepwalk,256,10,10,1,1,0.7907155833390996,0.804923076923077,0.804923076923077,00:00:04.456,False
cora,deepwalk,256,10,10,1,1,0.6949347849959313,0.7324561403508771,0.7324561403508771,00:00:04.456,True
cora,deepwalk,256,10,10,1,1,0.7902318878216298,0.804923076923077,0.804923076923077,00:00:04.801,False
cora,deepwalk,256,10,10,1,1,0.6759073412565105,0.7171052631578947,0.7171052631578947,00:00:04.801,True
cora,deepwalk,256,10,10,1,1,0.7880904522807326,0.8061538461538461,0.8061538461538461,00:00:04.904,False
cora,deepwalk,256,10,10,1,1,0.6611359066326103,0.7083333333333334,0.7083333333333334,00:00:04.904,True
cora,deepwalk,256,10,10,1,1,0.7885522230237504,0.803076923076923,0.803076923076923,00:00:04.911,False
cora,deepwalk,256,10,10,1,1,0.6819587568589253,0.7149122807017545,0.7149122807017544,00:00:04.911,True
cora,deepwalk,256,10,10,1,1,0.7741574169260541,0.7895384615384615,0.7895384615384615,00:00:04.758,False
