dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
cora,node2vec,256,10,10,0.25,4,0.7952234760984433,0.8086153846153846,0.8086153846153846,00:00:04.226,False
cora,node2vec,256,10,10,0.25,4,0.6627513199553386,0.6754385964912281,0.6754385964912281,00:00:04.226,True
cora,node2vec,256,10,10,0.25,4,0.7957658468303045,0.8067692307692308,0.8067692307692308,00:00:04.504,False
cora,node2vec,256,10,10,0.25,4,0.6378488286253469,0.6644736842105263,0.6644736842105263,00:00:04.504,True
cora,node2vec,256,10,10,0.25,4,0.8062427900806347,0.8153846153846154,0.8153846153846154,00:00:04.576,False
cora,node2vec,256,10,10,0.25,4,0.6520781119051277,0.7017543859649122,0.7017543859649122,00:00:04.576,True
cora,node2vec,256,10,10,0.25,4,0.7863448562675128,0.796923076923077,0.796923076923077,00:00:04.665,False
cora,node2vec,256,10,10,0.25,4,0.6439665280707899,0.6776315789473685,0.6776315789473685,00:00:04.665,True
cora,node2vec,256,10,10,0.25,4,0.8016946520392729,0.8123076923076922,0.8123076923076923,00:00:04.788,False
cora,node2vec,256,10,10,0.25,4,0.6201979916490741,0.6557017543859649,0.6557017543859649,00:00:04.788,True
cora,node2vec,256,10,10,0.25,4,0.7852955061063688,0.7987692307692308,0.7987692307692308,00:00:04.643,False
cora,node2vec,256,10,10,0.25,4,0.6453011307793425,0.6754385964912281,0.6754385964912281,00:00:04.643,True
cora,node2vec,256,10,10,0.25,4,0.7855647702558938,0.7993846153846154,0.7993846153846154,00:00:04.783,False
cora,node2vec,256,10,10,0.25,4,0.641819055323737,0.6600877192982456,0.6600877192982456,00:00:04.783,True
cora,node2vec,256,10,10,0.25,4,0.7924290383124007,0.8092307692307692,0.8092307692307692,00:00:04.514,False
cora,node2vec,256,10,10,0.25,4,0.6446294899163002,0.6820175438596491,0.6820175438596491,00:00:04.514,True
cora,node2vec,256,10,10,0.25,4,0.786633393233507,0.7987692307692308,0.7987692307692308,00:00:04.558,False
cora,node2vec,256,10,10,0.25,4,0.6511718314081525,0.6820175438596491,0.6820175438596491,00:00:04.558,True
cora,node2vec,256,10,10,0.25,4,0.7881736262259205,0.8018461538461539,0.8018461538461539,00:00:04.226,False
cora,node2vec,256,10,10,0.25,4,0.6837611589691718,0.6995614035087719,0.6995614035087719,00:00:04.226,True
cora,node2vec,256,10,10,0.25,4,0.7809198697916827,0.7907692307692308,0.7907692307692308,00:00:04.244,False
cora,node2vec,256,10,10,0.25,4,0.660227497981631,0.6929824561403509,0.6929824561403509,00:00:04.244,True
cora,node2vec,256,10,10,0.25,4,0.7883645858683582,0.796923076923077,0.796923076923077,00:00:04.267,False
cora,node2vec,256,10,10,0.25,4,0.6579134058252125,0.6885964912280702,0.6885964912280702,00:00:04.267,True
cora,node2vec,256,10,10,0.25,4,0.7887544298604415,0.8012307692307692,0.8012307692307692,00:00:04.759,False
cora,node2vec,256,10,10,0.25,4,0.6509927776713172,0.6798245614035088,0.6798245614035088,00:00:04.759,True
cora,node2vec,256,10,10,0.25,4,0.7860745575328233,0.7975384615384614,0.7975384615384615,00:00:04.746,False
cora,node2vec,256,10,10,0.25,4,0.6298185735832795,0.6491228070175439,0.6491228070175439,00:00:04.746,True
cora,node2vec,256,10,10,0.25,4,0.7809513321746915,0.7883076923076923,0.7883076923076923,00:00:04.666,False
cora,node2vec,256,10,10,0.25,4,0.6257370922168377,0.668859649122807,0.668859649122807,00:00:04.666,True
cora,node2vec,256,10,10,0.25,4,0.7850489258522808,0.7944615384615384,0.7944615384615384,00:00:04.722,False
cora,node2vec,256,10,10,0.25,4,0.6687493501545536,0.6995614035087719,0.6995614035087719,00:00:04.722,True
cora,node2vec,256,10,10,0.25,4,0.7830205437525005,0.796923076923077,0.796923076923077,00:00:04.642,False
cora,node2vec,256,10,10,0.25,4,0.6433082232191623,0.6776315789473685,0.6776315789473685,00:00:04.642,True
cora,node2vec,256,10,10,0.25,4,0.7911736570479084,0.8006153846153846,0.8006153846153846,00:00:04.788,False
cora,node2vec,256,10,10,0.25,4,0.6498433655911772,0.6820175438596491,0.6820175438596491,00:00:04.788,True
cora,node2vec,256,10,10,0.25,4,0.7984159486206254,0.8104615384615385,0.8104615384615385,00:00:04.405,False
cora,node2vec,256,10,10,0.25,4,0.6654838354925826,0.6995614035087719,0.6995614035087719,00:00:04.405,True
cora,node2vec,256,10,10,0.25,4,0.780355151567562,0.7913846153846154,0.7913846153846154,00:00:04.386,False
cora,node2vec,256,10,10,0.25,4,0.6441077996160555,0.6842105263157895,0.6842105263157895,00:00:04.386,True
cora,node2vec,256,10,10,0.25,4,0.7876593127231405,0.798153846153846,0.7981538461538461,00:00:04.275,False
cora,node2vec,256,10,10,0.25,4,0.6445062408813694,0.6754385964912281,0.6754385964912281,00:00:04.275,True
cora,node2vec,256,10,10,0.25,4,0.7923896481214285,0.8104615384615385,0.8104615384615385,00:00:04.227,False
cora,node2vec,256,10,10,0.25,4,0.6336732893376661,0.6666666666666666,0.6666666666666666,00:00:04.227,True
cora,node2vec,256,10,10,0.25,4,0.7910758980905838,0.8018461538461539,0.8018461538461539,00:00:04.633,False
cora,node2vec,256,10,10,0.25,4,0.630229578424773,0.6600877192982456,0.6600877192982456,00:00:04.633,True
cora,node2vec,256,10,10,0.25,4,0.7819314757562726,0.7944615384615384,0.7944615384615384,00:00:04.606,False
cora,node2vec,256,10,10,0.25,4,0.6413092148788166,0.6754385964912281,0.6754385964912281,00:00:04.606,True
cora,node2vec,256,10,10,0.25,4,0.7867854537874269,0.796923076923077,0.796923076923077,00:00:04.773,False
cora,node2vec,256,10,10,0.25,4,0.6339878749258407,0.6732456140350878,0.6732456140350878,00:00:04.773,True
cora,node2vec,256,10,10,0.25,4,0.8003184166101518,0.809846153846154,0.8098461538461539,00:00:04.683,False
cora,node2vec,256,10,10,0.25,4,0.6363767042211583,0.6754385964912281,0.6754385964912281,00:00:04.683,True
cora,node2vec,256,10,10,0.25,4,0.7818898043415,0.796923076923077,0.796923076923077,00:00:04.747,False
cora,node2vec,256,10,10,0.25,4,0.6535850938645134,0.6842105263157895,0.6842105263157895,00:00:04.747,True
cora,node2vec,256,10,10,0.25,4,0.7975323383241235,0.8092307692307692,0.8092307692307692,00:00:04.645,False
cora,node2vec,256,10,10,0.25,4,0.6436664311720215,0.6754385964912281,0.6754385964912281,00:00:04.645,True
cora,node2vec,256,10,10,0.25,4,0.793065951860655,0.8036923076923077,0.8036923076923077,00:00:04.667,False
cora,node2vec,256,10,10,0.25,4,0.6502555567681618,0.6754385964912281,0.6754385964912281,00:00:04.667,True
cora,node2vec,256,10,10,0.25,4,0.7915987343573924,0.8055384615384615,0.8055384615384615,00:00:04.195,False
cora,node2vec,256,10,10,0.25,4,0.6477693862556823,0.6842105263157895,0.6842105263157895,00:00:04.195,True
cora,node2vec,256,10,10,0.25,4,0.7917103962758613,0.8055384615384615,0.8055384615384615,00:00:04.317,False
cora,node2vec,256,10,10,0.25,4,0.649735745487433,0.6885964912280702,0.6885964912280702,00:00:04.317,True
cora,node2vec,256,10,10,0.25,4,0.7966168945934274,0.8092307692307692,0.8092307692307692,00:00:04.195,False
cora,node2vec,256,10,10,0.25,4,0.650286604157767,0.6776315789473685,0.6776315789473685,00:00:04.195,True
cora,node2vec,256,10,10,0.25,4,0.7963202886192666,0.8061538461538461,0.8061538461538461,00:00:04.736,False
cora,node2vec,256,10,10,0.25,4,0.6538876023004366,0.6864035087719298,0.6864035087719298,00:00:04.736,True
cora,node2vec,256,10,10,0.25,4,0.7931401514151103,0.8018461538461539,0.8018461538461539,00:00:04.621,False
cora,node2vec,256,10,10,0.25,4,0.6218162741275481,0.6600877192982456,0.6600877192982456,00:00:04.621,True
cora,node2vec,256,10,10,0.25,4,0.7906340803772309,0.8043076923076923,0.8043076923076923,00:00:04.676,False
cora,node2vec,256,10,10,0.25,4,0.6723302768706005,0.6951754385964912,0.6951754385964912,00:00:04.676,True
cora,node2vec,256,10,10,0.25,4,0.7991810844155165,0.8116923076923077,0.8116923076923077,00:00:04.695,False
cora,node2vec,256,10,10,0.25,4,0.642976631468251,0.6798245614035088,0.6798245614035088,00:00:04.695,True
cora,node2vec,256,10,10,0.25,4,0.7929618971515247,0.804923076923077,0.804923076923077,00:00:04.621,False
cora,node2vec,256,10,10,0.25,4,0.6558765313761967,0.6754385964912281,0.6754385964912281,00:00:04.621,True
