dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
citeseer,pagerank,256,10,10,1,1,0.5168724095239169,0.5522163786626596,0.5522163786626596,00:00:24.088,False
citeseer,pagerank,256,10,10,1,1,0.45684195125229515,0.5227882037533512,0.5227882037533512,00:00:24.088,True
citeseer,pagerank,256,10,10,1,1,0.5336659636832558,0.567618332081142,0.567618332081142,00:00:24.529,False
citeseer,pagerank,256,10,10,1,1,0.45129680439086645,0.5134048257372654,0.5134048257372654,00:00:24.529,True
citeseer,pagerank,256,10,10,1,1,0.5206681271666963,0.5555972952667168,0.5555972952667168,00:00:24.432,False
citeseer,pagerank,256,10,10,1,1,0.46649864848623085,0.5268096514745308,0.5268096514745308,00:00:24.432,True
citeseer,pagerank,256,10,10,1,1,0.518006284346621,0.5555972952667168,0.5555972952667168,00:00:24.459,False
citeseer,pagerank,256,10,10,1,1,0.45405031238221527,0.517426273458445,0.517426273458445,00:00:24.459,True
citeseer,pagerank,256,10,10,1,1,0.5277883335099456,0.5597295266716754,0.5597295266716754,00:00:24.585,False
citeseer,pagerank,256,10,10,1,1,0.45507147551439947,0.5160857908847185,0.5160857908847185,00:00:24.585,True
citeseer,pagerank,256,10,10,1,1,0.5151283931903172,0.5495867768595041,0.5495867768595041,00:00:24.254,False
citeseer,pagerank,256,10,10,1,1,0.44509119329971153,0.5093833780160858,0.5093833780160858,00:00:24.254,True
citeseer,pagerank,256,10,10,1,1,0.5210842833157578,0.5548459804658151,0.5548459804658151,00:00:24.767,False
citeseer,pagerank,256,10,10,1,1,0.4469515599013975,0.5067024128686327,0.5067024128686327,00:00:24.767,True
citeseer,pagerank,256,10,10,1,1,0.5236064358480179,0.5578512396694215,0.5578512396694215,00:00:23.850,False
citeseer,pagerank,256,10,10,1,1,0.43898291808852136,0.5013404825737265,0.5013404825737265,00:00:23.850,True
citeseer,pagerank,256,10,10,1,1,0.528325950415382,0.5619834710743802,0.5619834710743802,00:00:25.074,False
citeseer,pagerank,256,10,10,1,1,0.43752529668182133,0.4959785522788204,0.4959785522788204,00:00:25.074,True
citeseer,pagerank,256,10,10,1,1,0.4986462406937866,0.5383170548459805,0.5383170548459805,00:00:23.789,False
citeseer,pagerank,256,10,10,1,1,0.4433135098655903,0.5080428954423593,0.5080428954423593,00:00:23.789,True
citeseer,pagerank,256,10,10,1,1,0.5190283842929503,0.5529676934635612,0.5529676934635612,00:00:25.326,False
citeseer,pagerank,256,10,10,1,1,0.43518318541718987,0.4959785522788204,0.4959785522788204,00:00:25.326,True
citeseer,pagerank,256,10,10,1,1,0.5243832871387766,0.560480841472577,0.560480841472577,00:00:23.742,False
