dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
pubmed,deepwalk,256,10,10,1,1,0.7686311367475019,0.781032078103208,0.7810320781032078,00:01:23.965,False
pubmed,deepwalk,256,10,10,1,1,0.7535505400782955,0.7808963331824355,0.7808963331824355,00:01:23.965,True
pubmed,deepwalk,256,10,10,1,1,0.7711127691020124,0.7838214783821479,0.7838214783821479,00:01:25.467,False
pubmed,deepwalk,256,10,10,1,1,0.7492969331046929,0.7795382526029878,0.7795382526029878,00:01:25.467,True
pubmed,deepwalk,256,10,10,1,1,0.7727839842560953,0.7847090148345377,0.7847090148345378,00:01:26.971,False
pubmed,deepwalk,256,10,10,1,1,0.7611392697571341,0.7885921231326392,0.7885921231326392,00:01:26.971,True
pubmed,deepwalk,256,10,10,1,1,0.7751389731640895,0.7873716241917079,0.7873716241917079,00:01:27.078,False
pubmed,deepwalk,256,10,10,1,1,0.7555524100483227,0.7849705749207786,0.7849705749207786,00:01:27.078,True
pubmed,deepwalk,256,10,10,1,1,0.770827174393105,0.7834411056168378,0.7834411056168379,00:01:26.692,False
pubmed,deepwalk,256,10,10,1,1,0.7572222728209121,0.7872340425531915,0.7872340425531915,00:01:26.692,True
pubmed,deepwalk,256,10,10,1,1,0.7759422632891798,0.7886395334094078,0.7886395334094078,00:01:24.979,False
pubmed,deepwalk,256,10,10,1,1,0.7485372953567554,0.7759167043911273,0.7759167043911273,00:01:24.979,True
pubmed,deepwalk,256,10,10,1,1,0.7726345010858756,0.7834411056168378,0.7834411056168379,00:01:25.751,False
pubmed,deepwalk,256,10,10,1,1,0.7490072309373357,0.7777274784970575,0.7777274784970575,00:01:25.751,True
pubmed,deepwalk,256,10,10,1,1,0.7743446358100649,0.7866108786610879,0.7866108786610879,00:01:28.232,False
pubmed,deepwalk,256,10,10,1,1,0.7637457664283459,0.789950203712087,0.7899502037120869,00:01:28.232,True
pubmed,deepwalk,256,10,10,1,1,0.7721142400331321,0.7842018511474579,0.7842018511474579,00:01:22.653,False
pubmed,deepwalk,256,10,10,1,1,0.7552973149402838,0.7831598008148484,0.7831598008148484,00:01:22.653,True
pubmed,deepwalk,256,10,10,1,1,0.7708374462842063,0.783694687460378,0.7836946874603778,00:01:28.427,False
pubmed,deepwalk,256,10,10,1,1,0.7616569395068912,0.7854232684472612,0.7854232684472612,00:01:28.427,True
pubmed,deepwalk,256,10,10,1,1,0.7715013172548599,0.7833143146950678,0.7833143146950678,00:01:25.235,False
