dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
cora,node2vec,256,10,10,0.25,0.25,0.8095057141869791,0.8321033210332104,0.8321033210332104,00:00:04.117
cora,node2vec,256,10,10,0.25,0.25,0.8262404788443086,0.8468634686346863,0.8468634686346863,00:00:04.055
cora,node2vec,256,10,10,0.25,0.25,0.7966305923974332,0.8173431734317345,0.8173431734317343,00:00:04.084
cora,node2vec,256,10,10,0.25,0.25,0.8115443842221127,0.8247232472324724,0.8247232472324724,00:00:04.042
cora,node2vec,256,10,10,0.25,0.25,0.8169465615938296,0.8339483394833949,0.8339483394833949,00:00:04.147
cora,node2vec,256,10,10,0.25,0.25,0.8249387332023865,0.8468634686346863,0.8468634686346863,00:00:04.058
cora,node2vec,256,10,10,0.25,0.25,0.8181376208904222,0.8413284132841329,0.8413284132841329,00:00:04.194
cora,node2vec,256,10,10,0.25,0.25,0.8055942989845436,0.8321033210332104,0.8321033210332104,00:00:04.054
cora,node2vec,256,10,10,0.25,0.25,0.8163828179934854,0.8413284132841329,0.8413284132841329,00:00:04.143
cora,node2vec,256,10,10,0.25,0.25,0.822863654364821,0.8468634686346863,0.8468634686346863,00:00:04.046
cora,node2vec,256,10,10,0.25,0.25,0.8267617656497357,0.8394833948339483,0.8394833948339483,00:00:04.106
cora,node2vec,256,10,10,0.25,0.25,0.8090408963624772,0.8413284132841329,0.8413284132841329,00:00:04.153
cora,node2vec,256,10,10,0.25,0.25,0.8062113817859159,0.8247232472324724,0.8247232472324724,00:00:04.018
cora,node2vec,256,10,10,0.25,0.25,0.8246188691494688,0.8431734317343174,0.8431734317343174,00:00:04.150
cora,node2vec,256,10,10,0.25,0.25,0.8067533656819371,0.8302583025830258,0.8302583025830258,00:00:04.077
cora,node2vec,256,10,10,0.25,0.25,0.8154493442261536,0.8394833948339483,0.8394833948339483,00:00:04.193
cora,node2vec,256,10,10,0.25,0.25,0.8313070204193701,0.8468634686346863,0.8468634686346863,00:00:04.043
cora,node2vec,256,10,10,0.25,0.25,0.8234000579902218,0.8468634686346863,0.8468634686346863,00:00:04.139
cora,node2vec,256,10,10,0.25,0.25,0.8193834339775838,0.8376383763837638,0.8376383763837638,00:00:04.052
cora,node2vec,256,10,10,0.25,0.25,0.821445083667174,0.8357933579335792,0.8357933579335793,00:00:04.227
cora,node2vec,256,10,10,0.25,0.25,0.8160039266514852,0.8357933579335792,0.8357933579335793,00:00:04.038
cora,node2vec,256,10,10,0.25,0.25,0.8218938031871367,0.8413284132841329,0.8413284132841329,00:00:04.148
cora,node2vec,256,10,10,0.25,0.25,0.8280080667773282,0.8376383763837638,0.8376383763837638,00:00:04.021
cora,node2vec,256,10,10,0.25,0.25,0.8196124632301892,0.8376383763837638,0.8376383763837638,00:00:04.040
cora,node2vec,256,10,10,0.25,0.25,0.8190076669941337,0.8413284132841329,0.8413284132841329,00:00:04.166
cora,node2vec,256,10,10,0.25,0.25,0.8012447824196983,0.8265682656826568,0.8265682656826568,00:00:04.082
cora,node2vec,256,10,10,0.25,0.25,0.8022161562382958,0.8247232472324724,0.8247232472324724,00:00:04.111
cora,node2vec,256,10,10,0.25,0.25,0.8102794426585652,0.8339483394833949,0.8339483394833949,00:00:04.017
cora,node2vec,256,10,10,0.25,0.25,0.8171408076330107,0.8284132841328413,0.8284132841328413,00:00:04.142
cora,node2vec,256,10,10,0.25,0.25,0.8329093886402209,0.8376383763837638,0.8376383763837638,00:00:04.059
cora,node2vec,256,10,10,0.25,0.25,0.8233208272667535,0.8413284132841329,0.8413284132841329,00:00:04.217
cora,node2vec,256,10,10,0.25,0.25,0.8132687520020279,0.8357933579335792,0.8357933579335793,00:00:04.030
cora,node2vec,256,10,10,0.25,0.25,0.8330260014486974,0.8523985239852399,0.8523985239852399,00:00:04.133
cora,node2vec,256,10,10,0.25,0.25,0.8049270060053314,0.8247232472324724,0.8247232472324724,00:00:04.059
