dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
cora,pagerank,256,10,10,1,1,0.8299719115312776,0.8459409594095942,0.8459409594095941,00:00:21.851,False
cora,pagerank,256,10,10,1,1,0.6805967436295123,0.7171052631578947,0.7171052631578947,00:00:21.851,True
cora,pagerank,256,10,10,1,1,0.8251770148144534,0.8413284132841329,0.8413284132841329,00:00:21.393,False
cora,pagerank,256,10,10,1,1,0.6794611595668724,0.7236842105263158,0.7236842105263158,00:00:21.393,True
cora,pagerank,256,10,10,1,1,0.8162775306236917,0.834870848708487,0.834870848708487,00:00:21.380,False
cora,pagerank,256,10,10,1,1,0.674420340564989,0.7105263157894737,0.7105263157894737,00:00:21.380,True
cora,pagerank,256,10,10,1,1,0.8296411569655404,0.8394833948339483,0.8394833948339483,00:00:21.488,False
cora,pagerank,256,10,10,1,1,0.6696790122000406,0.7105263157894737,0.7105263157894737,00:00:21.488,True
cora,pagerank,256,10,10,1,1,0.8337887373860274,0.8468634686346863,0.8468634686346863,00:00:21.163,False
cora,pagerank,256,10,10,1,1,0.6851027294373495,0.7302631578947368,0.7302631578947368,00:00:21.163,True
cora,pagerank,256,10,10,1,1,0.824785495864388,0.8394833948339483,0.8394833948339483,00:00:22.630,False
cora,pagerank,256,10,10,1,1,0.671950969923075,0.7203947368421053,0.7203947368421053,00:00:22.630,True
cora,pagerank,256,10,10,1,1,0.822058063469659,0.8376383763837638,0.8376383763837638,00:00:20.239,False
cora,pagerank,256,10,10,1,1,0.6889868177039471,0.7236842105263158,0.7236842105263158,00:00:20.239,True
cora,pagerank,256,10,10,1,1,0.8226307164488726,0.8413284132841329,0.8413284132841329,00:00:21.728,False
cora,pagerank,256,10,10,1,1,0.6745497377346775,0.7171052631578947,0.7171052631578947,00:00:21.728,True
cora,pagerank,256,10,10,1,1,0.8355443223907681,0.8496309963099631,0.8496309963099631,00:00:20.170,False
cora,pagerank,256,10,10,1,1,0.7064604250032503,0.7335526315789475,0.7335526315789473,00:00:20.170,True
cora,pagerank,256,10,10,1,1,0.8222506912777678,0.8367158671586716,0.8367158671586716,00:00:21.415,False
cora,pagerank,256,10,10,1,1,0.6746251101891848,0.7105263157894737,0.7105263157894737,00:00:21.415,True
cora,pagerank,256,10,10,1,1,0.822366320012292,0.8367158671586716,0.8367158671586716,00:00:20.443,False
cora,pagerank,256,10,10,1,1,0.6762733350133882,0.7236842105263158,0.7236842105263158,00:00:20.443,True
cora,pagerank,256,10,10,1,1,0.8217160094455689,0.8367158671586716,0.8367158671586716,00:00:21.316,False
cora,pagerank,256,10,10,1,1,0.6559279366067879,0.7006578947368421,0.7006578947368421,00:00:21.316,True
cora,pagerank,256,10,10,1,1,0.8203754608380441,0.8394833948339483,0.8394833948339483,00:00:21.634,False
cora,pagerank,256,10,10,1,1,0.6698728398356526,0.7105263157894737,0.7105263157894737,00:00:21.634,True
cora,pagerank,256,10,10,1,1,0.8352312940674829,0.8440959409594095,0.8440959409594095,00:00:20.899,False
cora,pagerank,256,10,10,1,1,0.6948897988414748,0.7236842105263158,0.7236842105263158,00:00:20.899,True
cora,pagerank,256,10,10,1,1,0.8233380403177708,0.8394833948339483,0.8394833948339483,00:00:21.496,False
cora,pagerank,256,10,10,1,1,0.7032829724370091,0.7335526315789475,0.7335526315789473,00:00:21.496,True
cora,pagerank,256,10,10,1,1,0.8261904366153117,0.8385608856088561,0.8385608856088561,00:00:22.158,False
cora,pagerank,256,10,10,1,1,0.693788372160248,0.7269736842105263,0.7269736842105263,00:00:22.158,True
cora,pagerank,256,10,10,1,1,0.8218785360523969,0.8357933579335792,0.8357933579335793,00:00:21.622,False
cora,pagerank,256,10,10,1,1,0.7203114887541117,0.7532894736842106,0.7532894736842105,00:00:21.622,True
cora,pagerank,256,10,10,1,1,0.8309513246553141,0.8431734317343174,0.8431734317343174,00:00:20.606,False
cora,pagerank,256,10,10,1,1,0.6801735453292332,0.7302631578947368,0.7302631578947368,00:00:20.606,True
cora,pagerank,256,10,10,1,1,0.8289485480442603,0.8431734317343174,0.8431734317343174,00:00:21.672,False
