dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
citeseer,node2vec,256,10,10,0.25,0.25,0.6741053738215118,0.7177177177177178,0.7177177177177178,00:00:09.121
citeseer,node2vec,256,10,10,0.25,0.25,0.6751873434125009,0.7192192192192193,0.7192192192192193,00:00:08.844
citeseer,node2vec,256,10,10,0.25,0.25,0.6706888378669141,0.7162162162162162,0.7162162162162162,00:00:09.345
citeseer,node2vec,256,10,10,0.25,0.25,0.6703093950544351,0.7222222222222222,0.7222222222222222,00:00:08.807
citeseer,node2vec,256,10,10,0.25,0.25,0.6782021936976147,0.7222222222222222,0.7222222222222222,00:00:08.892
citeseer,node2vec,256,10,10,0.25,0.25,0.674680528777468,0.7237237237237237,0.7237237237237237,00:00:10.306
citeseer,node2vec,256,10,10,0.25,0.25,0.6747404644289413,0.7222222222222222,0.7222222222222222,00:00:10.543
citeseer,node2vec,256,10,10,0.25,0.25,0.6756294339905068,0.7237237237237237,0.7237237237237237,00:00:09.483
citeseer,node2vec,256,10,10,0.25,0.25,0.6696154126244717,0.7192192192192193,0.7192192192192193,00:00:10.236
citeseer,node2vec,256,10,10,0.25,0.25,0.6782378782925264,0.7267267267267268,0.7267267267267268,00:00:09.182
citeseer,node2vec,256,10,10,0.25,0.25,0.6664519511316539,0.7222222222222222,0.7222222222222222,00:00:08.465
citeseer,node2vec,256,10,10,0.25,0.25,0.6642902532636411,0.7102102102102102,0.7102102102102102,00:00:08.055
citeseer,node2vec,256,10,10,0.25,0.25,0.668678064675734,0.7162162162162162,0.7162162162162162,00:00:08.058
citeseer,node2vec,256,10,10,0.25,0.25,0.6661508337730158,0.7177177177177178,0.7177177177177178,00:00:08.714
citeseer,node2vec,256,10,10,0.25,0.25,0.644604418075573,0.6951951951951952,0.6951951951951952,00:00:09.487
citeseer,node2vec,256,10,10,0.25,0.25,0.6652705149553352,0.7132132132132132,0.7132132132132132,00:00:08.649
citeseer,node2vec,256,10,10,0.25,0.25,0.6745266112032012,0.7252252252252253,0.7252252252252253,00:00:09.246
citeseer,node2vec,256,10,10,0.25,0.25,0.6722125130082267,0.7237237237237237,0.7237237237237237,00:00:08.666
citeseer,node2vec,256,10,10,0.25,0.25,0.6690306808609572,0.7192192192192193,0.7192192192192193,00:00:08.754
citeseer,node2vec,256,10,10,0.25,0.25,0.6689065884026165,0.7162162162162162,0.7162162162162162,00:00:08.400
citeseer,node2vec,256,10,10,0.25,0.25,0.6721469190140871,0.7207207207207207,0.7207207207207207,00:00:09.218
citeseer,node2vec,256,10,10,0.25,0.25,0.6704652398877299,0.7237237237237237,0.7237237237237237,00:00:09.589
citeseer,node2vec,256,10,10,0.25,0.25,0.6774300435061692,0.7267267267267268,0.7267267267267268,00:00:09.220
citeseer,node2vec,256,10,10,0.25,0.25,0.6763757817972001,0.7222222222222222,0.7222222222222222,00:00:09.604
citeseer,node2vec,256,10,10,0.25,0.25,0.6709270072134931,0.7207207207207207,0.7207207207207207,00:00:08.808
citeseer,node2vec,256,10,10,0.25,0.25,0.6618086494269332,0.7132132132132132,0.7132132132132132,00:00:10.409
citeseer,node2vec,256,10,10,0.25,0.25,0.6626509918152801,0.7147147147147147,0.7147147147147147,00:00:10.355
citeseer,node2vec,256,10,10,0.25,0.25,0.6724295228878502,0.7207207207207207,0.7207207207207207,00:00:10.207
citeseer,node2vec,256,10,10,0.25,0.25,0.6654676193561393,0.7207207207207207,0.7207207207207207,00:00:09.881
citeseer,node2vec,256,10,10,0.25,0.25,0.6686131485745895,0.7162162162162162,0.7162162162162162,00:00:10.038
citeseer,node2vec,256,10,10,0.25,0.25,0.6763745752888005,0.7252252252252253,0.7252252252252253,00:00:07.987
citeseer,node2vec,256,10,10,0.25,0.25,0.6611838389115218,0.7117117117117117,0.7117117117117117,00:00:08.098
citeseer,node2vec,256,10,10,0.25,0.25,0.6611046222621871,0.7117117117117117,0.7117117117117117,00:00:07.782
citeseer,node2vec,256,10,10,0.25,0.25,0.6575892367631803,0.7072072072072072,0.7072072072072072,00:00:08.104
citeseer,node2vec,256,10,10,0.25,0.25,0.6715590311438593,0.7132132132132132,0.7132132132132132,00:00:08.453
citeseer,node2vec,256,10,10,0.25,0.25,0.6775784342890221,0.7237237237237237,0.7237237237237237,00:00:09.423
citeseer,node2vec,256,10,10,0.25,0.25,0.6617013090028528,0.7117117117117117,0.7117117117117117,00:00:08.915
citeseer,node2vec,256,10,10,0.25,0.25,0.6598113629824062,0.7132132132132132,0.7132132132132132,00:00:09.358
citeseer,node2vec,256,10,10,0.25,0.25,0.652471194821158,0.7087087087087086,0.7087087087087087,00:00:08.917
citeseer,node2vec,256,10,10,0.25,0.25,0.6836339632982932,0.7312312312312313,0.7312312312312312,00:00:08.660
citeseer,node2vec,256,10,10,0.25,0.25,0.6617133036852505,0.7162162162162162,0.7162162162162162,00:00:07.254
citeseer,node2vec,256,10,10,0.25,0.25,0.6681249318788068,0.7117117117117117,0.7117117117117117,00:00:09.319
citeseer,node2vec,256,10,10,0.25,0.25,0.6682113535609541,0.7162162162162162,0.7162162162162162,00:00:08.786
citeseer,node2vec,256,10,10,0.25,0.25,0.6789693189449326,0.7252252252252253,0.7252252252252253,00:00:09.061
citeseer,node2vec,256,10,10,0.25,0.25,0.6700154100072823,0.7177177177177178,0.7177177177177178,00:00:08.801
citeseer,node2vec,256,10,10,0.25,0.25,0.6522146902802869,0.7042042042042042,0.7042042042042042,00:00:10.725
citeseer,node2vec,256,10,10,0.25,0.25,0.6755207525526458,0.7252252252252253,0.7252252252252253,00:00:10.271
citeseer,node2vec,256,10,10,0.25,0.25,0.6764404865406329,0.7222222222222222,0.7222222222222222,00:00:10.620
citeseer,node2vec,256,10,10,0.25,0.25,0.6764798675545508,0.7267267267267268,0.7267267267267268,00:00:10.167
citeseer,node2vec,256,10,10,0.25,0.25,0.6732682635661126,0.7222222222222222,0.7222222222222222,00:00:10.100
citeseer,node2vec,256,10,10,0.25,0.25,0.6633225927515274,0.7102102102102102,0.7102102102102102,00:00:09.225
citeseer,node2vec,256,10,10,0.25,0.25,0.6634649018982032,0.7027027027027027,0.7027027027027027,00:00:08.370
citeseer,node2vec,256,10,10,0.25,0.25,0.657971707427203,0.7057057057057057,0.7057057057057057,00:00:08.061
citeseer,node2vec,256,10,10,0.25,0.25,0.6697490925097237,0.7162162162162162,0.7162162162162162,00:00:08.022
citeseer,node2vec,256,10,10,0.25,0.25,0.667858983209146,0.7192192192192193,0.7192192192192193,00:00:08.656
citeseer,node2vec,256,10,10,0.25,0.25,0.6780045688760188,0.7312312312312313,0.7312312312312312,00:00:09.517
citeseer,node2vec,256,10,10,0.25,0.25,0.6643447563286583,0.7192192192192193,0.7192192192192193,00:00:08.661
citeseer,node2vec,256,10,10,0.25,0.25,0.6657471825316544,0.7177177177177178,0.7177177177177178,00:00:09.264
citeseer,node2vec,256,10,10,0.25,0.25,0.6566187072977849,0.7102102102102102,0.7102102102102102,00:00:08.743
citeseer,node2vec,256,10,10,0.25,0.25,0.6649271723934249,0.7117117117117117,0.7117117117117117,00:00:08.421
citeseer,node2vec,256,10,10,0.25,0.25,0.675376018011975,0.7192192192192193,0.7192192192192193,00:00:07.876
citeseer,node2vec,256,10,10,0.25,0.25,0.6740146389371838,0.7192192192192193,0.7192192192192193,00:00:08.027
citeseer,node2vec,256,10,10,0.25,0.25,0.6737243927134302,0.7222222222222222,0.7222222222222222,00:00:09.190
citeseer,node2vec,256,10,10,0.25,0.25,0.6740946116879942,0.7192192192192193,0.7192192192192193,00:00:09.821
citeseer,node2vec,256,10,10,0.25,0.25,0.6716286185555377,0.7192192192192193,0.7192192192192193,00:00:09.090
citeseer,node2vec,256,10,10,0.25,0.25,0.6879284857926008,0.7372372372372372,0.7372372372372372,00:00:09.761
citeseer,node2vec,256,10,10,0.25,0.25,0.6594352268540828,0.7072072072072072,0.7072072072072072,00:00:10.894
citeseer,node2vec,256,10,10,0.25,0.25,0.6743715211124774,0.7237237237237237,0.7237237237237237,00:00:11.316
citeseer,node2vec,256,10,10,0.25,0.25,0.6619549544320001,0.7147147147147147,0.7147147147147147,00:00:09.866
citeseer,node2vec,256,10,10,0.25,0.25,0.6585184155433444,0.7132132132132132,0.7132132132132132,00:00:10.459
