dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
pubmed,pagerank,256,10,10,1,1,0.7419596960041684,0.7604919487764676,0.7604919487764676,00:03:02.203,False
pubmed,pagerank,256,10,10,1,1,0.6969415104782519,0.7308127688476341,0.7308127688476341,00:03:02.203,True
pubmed,pagerank,256,10,10,1,1,0.7426772394951601,0.7609991124635476,0.7609991124635476,00:03:06.353,False
pubmed,pagerank,256,10,10,1,1,0.7011847894945689,0.7344351369707947,0.7344351369707947,00:03:06.353,True
pubmed,pagerank,256,10,10,1,1,0.7440022890558337,0.7633447445162925,0.7633447445162926,00:03:04.681,False
pubmed,pagerank,256,10,10,1,1,0.7006020481246207,0.7355671270092823,0.7355671270092823,00:03:04.681,True
pubmed,pagerank,256,10,10,1,1,0.7396390113937192,0.7588436667934576,0.7588436667934576,00:03:07.485,False
pubmed,pagerank,256,10,10,1,1,0.6938674393836658,0.729454380801449,0.729454380801449,00:03:07.485,True
pubmed,pagerank,256,10,10,1,1,0.7413534349132528,0.7591606440978828,0.7591606440978826,00:03:09.389,False
pubmed,pagerank,256,10,10,1,1,0.6958263452528669,0.7360199230246773,0.7360199230246773,00:03:09.389,True
pubmed,pagerank,256,10,10,1,1,0.7445294627353362,0.7609991124635476,0.7609991124635476,00:03:05.447,False
pubmed,pagerank,256,10,10,1,1,0.7047910473747819,0.73669911704777,0.73669911704777,00:03:05.447,True
pubmed,pagerank,256,10,10,1,1,0.74092439180164,0.7594142259414226,0.7594142259414226,00:03:13.267,False
pubmed,pagerank,256,10,10,1,1,0.7066316136904168,0.7398686891555354,0.7398686891555354,00:03:13.267,True
pubmed,pagerank,256,10,10,1,1,0.7454849724112123,0.7629009762900977,0.7629009762900977,00:03:07.140,False
pubmed,pagerank,256,10,10,1,1,0.6978972060137644,0.7355671270092823,0.7355671270092823,00:03:07.140,True
pubmed,pagerank,256,10,10,1,1,0.7435387794840035,0.7612526943070876,0.7612526943070876,00:03:13.993,False
pubmed,pagerank,256,10,10,1,1,0.7094922895032871,0.7428118632556033,0.7428118632556033,00:03:13.993,True
pubmed,pagerank,256,10,10,1,1,0.7425750321331618,0.7615062761506276,0.7615062761506276,00:03:11.576,False
pubmed,pagerank,256,10,10,1,1,0.6980522249345643,0.7310391668553317,0.7310391668553317,00:03:11.576,True
pubmed,pagerank,256,10,10,1,1,0.7431160126119285,0.7608723215417776,0.7608723215417776,00:03:06.267,False
pubmed,pagerank,256,10,10,1,1,0.7139219013951451,0.7468870273941589,0.7468870273941589,00:03:06.267,True
pubmed,pagerank,256,10,10,1,1,0.7452591835219965,0.7628375808292125,0.7628375808292126,00:03:06.861,False
pubmed,pagerank,256,10,10,1,1,0.7043557066997232,0.7410006791940231,0.7410006791940231,00:03:06.861,True
pubmed,pagerank,256,10,10,1,1,0.7396992059150157,0.7578927348801826,0.7578927348801826,00:03:06.699,False
pubmed,pagerank,256,10,10,1,1,0.7003160036104203,0.7369255150554676,0.7369255150554676,00:03:06.699,True
pubmed,pagerank,256,10,10,1,1,0.7457042202470235,0.7621402307594776,0.7621402307594776,00:03:10.925,False
pubmed,pagerank,256,10,10,1,1,0.7062244690072318,0.7428118632556033,0.7428118632556033,00:03:10.925,True
pubmed,pagerank,256,10,10,1,1,0.7445028667005297,0.7632813490554077,0.7632813490554077,00:03:07.024,False
pubmed,pagerank,256,10,10,1,1,0.7053969985284784,0.7430382612633009,0.7430382612633009,00:03:07.024,True
pubmed,pagerank,256,10,10,1,1,0.7394488047340971,0.7576391530366426,0.7576391530366425,00:03:03.418,False
pubmed,pagerank,256,10,10,1,1,0.7115027661145458,0.7419062712248132,0.7419062712248132,00:03:03.418,True
pubmed,pagerank,256,10,10,1,1,0.7445744282016263,0.7629009762900977,0.7629009762900977,00:03:06.836,False
pubmed,pagerank,256,10,10,1,1,0.7092898097602437,0.7416798732171157,0.7416798732171157,00:03:06.836,True
pubmed,pagerank,256,10,10,1,1,0.7397411578590561,0.7589070622543427,0.7589070622543426,00:03:00.875,False
pubmed,pagerank,256,10,10,1,1,0.7048675735162561,0.7323975549015168,0.7323975549015168,00:03:00.875,True
pubmed,pagerank,256,10,10,1,1,0.7458679313443733,0.7648662355775326,0.7648662355775326,00:03:02.214,False
pubmed,pagerank,256,10,10,1,1,0.6937704599258284,0.7287751867783564,0.7287751867783564,00:03:02.214,True
pubmed,pagerank,256,10,10,1,1,0.742993272686999,0.7612526943070876,0.7612526943070876,00:03:03.653,False
pubmed,pagerank,256,10,10,1,1,0.7075466715890721,0.7373783110708626,0.7373783110708626,00:03:03.653,True
pubmed,pagerank,256,10,10,1,1,0.7469379435279232,0.7663877266387726,0.7663877266387726,00:03:02.995,False
pubmed,pagerank,256,10,10,1,1,0.7005592305410238,0.7312655648630292,0.7312655648630292,00:03:02.995,True
pubmed,pagerank,256,10,10,1,1,0.7437442169047941,0.7627107899074427,0.7627107899074427,00:03:11.520,False
pubmed,pagerank,256,10,10,1,1,0.707113376241224,0.7405478831786281,0.7405478831786281,00:03:11.520,True
pubmed,pagerank,256,10,10,1,1,0.7394811025967968,0.7570051984277926,0.7570051984277926,00:03:05.300,False
pubmed,pagerank,256,10,10,1,1,0.7096394262539244,0.7457550373556712,0.7457550373556713,00:03:05.300,True
