dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
cora,deepwalk,256,10,10,1,1,0.8161413217804194,0.8376383763837638,0.8376383763837638,00:00:04.169
cora,deepwalk,256,10,10,1,1,0.8184837666737315,0.8376383763837638,0.8376383763837638,00:00:04.303
cora,deepwalk,256,10,10,1,1,0.8200390791717941,0.8394833948339483,0.8394833948339483,00:00:04.077
cora,deepwalk,256,10,10,1,1,0.8279248962296527,0.8505535055350554,0.8505535055350554,00:00:04.017
cora,deepwalk,256,10,10,1,1,0.8174087351253377,0.8376383763837638,0.8376383763837638,00:00:04.063
cora,deepwalk,256,10,10,1,1,0.7955610887704848,0.8210332103321034,0.8210332103321033,00:00:03.995
cora,deepwalk,256,10,10,1,1,0.8086689761631288,0.8302583025830258,0.8302583025830258,00:00:04.167
cora,deepwalk,256,10,10,1,1,0.8153528702494051,0.8302583025830258,0.8302583025830258,00:00:04.012
cora,deepwalk,256,10,10,1,1,0.8187646075866747,0.8357933579335792,0.8357933579335793,00:00:04.128
cora,deepwalk,256,10,10,1,1,0.8145659159470074,0.8357933579335792,0.8357933579335793,00:00:04.149
cora,deepwalk,256,10,10,1,1,0.8002143130818011,0.8191881918819188,0.8191881918819188,00:00:04.186
cora,deepwalk,256,10,10,1,1,0.8288969655457189,0.8523985239852399,0.8523985239852399,00:00:04.283
cora,deepwalk,256,10,10,1,1,0.8202097422802618,0.8357933579335792,0.8357933579335793,00:00:04.205
cora,deepwalk,256,10,10,1,1,0.8436111563571113,0.8560885608856088,0.8560885608856088,00:00:04.193
cora,deepwalk,256,10,10,1,1,0.8091079928498219,0.8284132841328413,0.8284132841328413,00:00:04.098
cora,deepwalk,256,10,10,1,1,0.8294759326673695,0.8487084870848709,0.8487084870848709,00:00:04.142
cora,deepwalk,256,10,10,1,1,0.814679288326439,0.8339483394833949,0.8339483394833949,00:00:04.042
cora,deepwalk,256,10,10,1,1,0.8087922913516996,0.8339483394833949,0.8339483394833949,00:00:04.140
cora,deepwalk,256,10,10,1,1,0.82375854981107,0.8468634686346863,0.8468634686346863,00:00:04.035
cora,deepwalk,256,10,10,1,1,0.8304873110686285,0.8468634686346863,0.8468634686346863,00:00:04.131
cora,deepwalk,256,10,10,1,1,0.8239101449644985,0.8413284132841329,0.8413284132841329,00:00:04.006
cora,deepwalk,256,10,10,1,1,0.8058347030449197,0.8247232472324724,0.8247232472324724,00:00:04.139
cora,deepwalk,256,10,10,1,1,0.8216921664470344,0.8468634686346863,0.8468634686346863,00:00:04.026
cora,deepwalk,256,10,10,1,1,0.8089389512545858,0.8321033210332104,0.8321033210332104,00:00:04.044
cora,deepwalk,256,10,10,1,1,0.8136319925008978,0.8394833948339483,0.8394833948339483,00:00:04.124
cora,deepwalk,256,10,10,1,1,0.811441991845495,0.8376383763837638,0.8376383763837638,00:00:04.007
cora,deepwalk,256,10,10,1,1,0.8057002032003995,0.8284132841328413,0.8284132841328413,00:00:04.135
cora,deepwalk,256,10,10,1,1,0.8196280436621368,0.8413284132841329,0.8413284132841329,00:00:04.048
cora,deepwalk,256,10,10,1,1,0.8239613122195075,0.8413284132841329,0.8413284132841329,00:00:04.128
cora,deepwalk,256,10,10,1,1,0.8337741094661864,0.8523985239852399,0.8523985239852399,00:00:04.024
cora,deepwalk,256,10,10,1,1,0.8261202476245034,0.8468634686346863,0.8468634686346863,00:00:04.157
cora,deepwalk,256,10,10,1,1,0.8346834988234029,0.8542435424354243,0.8542435424354243,00:00:04.019
cora,deepwalk,256,10,10,1,1,0.8459990087249852,0.8616236162361623,0.8616236162361623,00:00:04.136
cora,deepwalk,256,10,10,1,1,0.8248440378891834,0.8450184501845017,0.8450184501845018,00:00:04.066
cora,deepwalk,256,10,10,1,1,0.8261288922466693,0.8450184501845017,0.8450184501845018,00:00:04.120
cora,deepwalk,256,10,10,1,1,0.817425019981411,0.8413284132841329,0.8413284132841329,00:00:04.041
cora,deepwalk,256,10,10,1,1,0.8259672389608167,0.8339483394833949,0.8339483394833949,00:00:04.041
cora,deepwalk,256,10,10,1,1,0.8179520969510132,0.8357933579335792,0.8357933579335793,00:00:04.268
cora,deepwalk,256,10,10,1,1,0.8327450992649472,0.8468634686346863,0.8468634686346863,00:00:04.108
cora,deepwalk,256,10,10,1,1,0.8196492590243423,0.8413284132841329,0.8413284132841329,00:00:04.105
cora,deepwalk,256,10,10,1,1,0.8251120840532302,0.8468634686346863,0.8468634686346863,00:00:04.058
cora,deepwalk,256,10,10,1,1,0.8109924156053275,0.8339483394833949,0.8339483394833949,00:00:04.098
cora,deepwalk,256,10,10,1,1,0.8067172978589746,0.8265682656826568,0.8265682656826568,00:00:04.083
cora,deepwalk,256,10,10,1,1,0.8294423175858451,0.8468634686346863,0.8468634686346863,00:00:04.253
cora,deepwalk,256,10,10,1,1,0.8375063579924866,0.8560885608856088,0.8560885608856088,00:00:04.112
cora,deepwalk,256,10,10,1,1,0.8249133753727411,0.8413284132841329,0.8413284132841329,00:00:04.154
cora,deepwalk,256,10,10,1,1,0.8122015754338953,0.8339483394833949,0.8339483394833949,00:00:04.037
cora,deepwalk,256,10,10,1,1,0.8157644780064858,0.8394833948339483,0.8394833948339483,00:00:04.338
cora,deepwalk,256,10,10,1,1,0.812533685386769,0.8339483394833949,0.8339483394833949,00:00:04.131
cora,deepwalk,256,10,10,1,1,0.8081537002335837,0.8302583025830258,0.8302583025830258,00:00:04.022
cora,deepwalk,256,10,10,1,1,0.8263166571084601,0.8450184501845017,0.8450184501845018,00:00:04.127
cora,deepwalk,256,10,10,1,1,0.8175540330460139,0.8394833948339483,0.8394833948339483,00:00:04.100
cora,deepwalk,256,10,10,1,1,0.817042389017188,0.8339483394833949,0.8339483394833949,00:00:04.133
cora,deepwalk,256,10,10,1,1,0.8119851406530069,0.8321033210332104,0.8321033210332104,00:00:04.038
cora,deepwalk,256,10,10,1,1,0.8266931141563701,0.8413284132841329,0.8413284132841329,00:00:04.119
cora,deepwalk,256,10,10,1,1,0.8225678734917484,0.8394833948339483,0.8394833948339483,00:00:04.072
cora,deepwalk,256,10,10,1,1,0.8124529856184718,0.8321033210332104,0.8321033210332104,00:00:04.168
cora,deepwalk,256,10,10,1,1,0.8187121878959623,0.8394833948339483,0.8394833948339483,00:00:04.063
cora,deepwalk,256,10,10,1,1,0.8206484516418342,0.8357933579335792,0.8357933579335793,00:00:04.225
cora,deepwalk,256,10,10,1,1,0.8365752948701762,0.8487084870848709,0.8487084870848709,00:00:04.005
cora,deepwalk,256,10,10,1,1,0.8329095492588594,0.8468634686346863,0.8468634686346863,00:00:04.173
cora,deepwalk,256,10,10,1,1,0.8216642236748966,0.8394833948339483,0.8394833948339483,00:00:04.053
cora,deepwalk,256,10,10,1,1,0.838023368070241,0.8523985239852399,0.8523985239852399,00:00:04.039
cora,deepwalk,256,10,10,1,1,0.8061281916056651,0.8321033210332104,0.8321033210332104,00:00:04.108
cora,deepwalk,256,10,10,1,1,0.8211891774211348,0.8357933579335792,0.8357933579335793,00:00:04.023
cora,deepwalk,256,10,10,1,1,0.8283454247564099,0.8468634686346863,0.8468634686346863,00:00:04.152
cora,deepwalk,256,10,10,1,1,0.8226948698821086,0.8413284132841329,0.8413284132841329,00:00:04.001
cora,deepwalk,256,10,10,1,1,0.8252311956641118,0.8450184501845017,0.8450184501845018,00:00:04.106
cora,deepwalk,256,10,10,1,1,0.8221302689264506,0.8487084870848709,0.8487084870848709,00:00:04.020
cora,deepwalk,256,10,10,1,1,0.8149685913322431,0.8339483394833949,0.8339483394833949,00:00:04.162
cora,deepwalk,256,10,10,1,1,0.8184563822360619,0.8376383763837638,0.8376383763837638,00:00:04.049
cora,deepwalk,256,10,10,1,1,0.8308352447905288,0.8376383763837638,0.8376383763837638,00:00:04.160
cora,deepwalk,256,10,10,1,1,0.8110378109693362,0.8321033210332104,0.8321033210332104,00:00:04.021
