dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
pubmed,pagerank,256,10,10,0.25,0.75,0.8111010289749462,0.8230223123732252,0.8230223123732252,00:06:04.186
pubmed,pagerank,256,10,10,0.25,0.75,0.8053391428582501,0.8194726166328601,0.8194726166328601,00:05:57.774
pubmed,pagerank,256,10,10,0.25,0.75,0.8067102542596557,0.8189655172413793,0.8189655172413793,00:06:00.786
pubmed,pagerank,256,10,10,0.25,0.75,0.8060872247189655,0.8194726166328601,0.8194726166328601,00:05:58.780
pubmed,pagerank,256,10,10,0.25,0.75,0.8018888121886064,0.8141480730223124,0.8141480730223124,00:05:59.441
pubmed,pagerank,256,10,10,0.25,0.75,0.8090482915739772,0.8232758620689655,0.8232758620689655,00:05:59.854
pubmed,pagerank,256,10,10,0.25,0.75,0.8050186200456467,0.8176977687626775,0.8176977687626775,00:05:58.182
pubmed,pagerank,256,10,10,0.25,0.75,0.8044014119992934,0.8161764705882353,0.8161764705882353,00:05:58.456
pubmed,pagerank,256,10,10,0.25,0.75,0.8048546944028326,0.818204868154158,0.8182048681541582,00:06:00.472
pubmed,pagerank,256,10,10,0.25,0.75,0.8109330942276564,0.825811359026369,0.8258113590263692,00:05:59.241
pubmed,pagerank,256,10,10,0.25,0.75,0.8059579712469157,0.8194726166328601,0.8194726166328601,00:05:59.221
pubmed,pagerank,256,10,10,0.25,0.75,0.8058488964160248,0.8194726166328601,0.8194726166328601,00:06:02.539
pubmed,pagerank,256,10,10,0.25,0.75,0.8055651692701881,0.8192190669371197,0.8192190669371197,00:05:57.305
pubmed,pagerank,256,10,10,0.25,0.75,0.8093369787831087,0.8230223123732252,0.8230223123732252,00:06:01.361
pubmed,pagerank,256,10,10,0.25,0.75,0.797329974419946,0.8116125760649089,0.8116125760649088,00:06:02.951
pubmed,pagerank,256,10,10,0.25,0.75,0.8054486058881754,0.8192190669371197,0.8192190669371197,00:05:56.145
pubmed,pagerank,256,10,10,0.25,0.75,0.8035937365483482,0.8187119675456389,0.8187119675456389,00:06:05.159
pubmed,pagerank,256,10,10,0.25,0.75,0.8102356513380898,0.8235294117647058,0.8235294117647058,00:05:58.364
pubmed,pagerank,256,10,10,0.25,0.75,0.8020816877685295,0.8171906693711968,0.8171906693711968,00:05:58.181
pubmed,pagerank,256,10,10,0.25,0.75,0.8022201637219707,0.8154158215010142,0.8154158215010142,00:05:58.408
pubmed,pagerank,256,10,10,0.25,0.75,0.8119223841212481,0.824290060851927,0.824290060851927,00:05:59.362
pubmed,pagerank,256,10,10,0.25,0.75,0.8087553108745383,0.8227687626774848,0.8227687626774848,00:05:59.765
pubmed,pagerank,256,10,10,0.25,0.75,0.8085791874252468,0.8212474645030426,0.8212474645030426,00:05:58.500
pubmed,pagerank,256,10,10,0.25,0.75,0.8029768587662925,0.8169371196754563,0.8169371196754563,00:05:56.602
pubmed,pagerank,256,10,10,0.25,0.75,0.8074204159718792,0.8204868154158215,0.8204868154158215,00:05:58.998
pubmed,pagerank,256,10,10,0.25,0.75,0.8024197741903807,0.8146551724137931,0.8146551724137931,00:06:04.814
pubmed,pagerank,256,10,10,0.25,0.75,0.8126425462763645,0.8250507099391481,0.8250507099391481,00:05:57.622
pubmed,pagerank,256,10,10,0.25,0.75,0.8047174588125404,0.818204868154158,0.8182048681541582,00:06:00.105
pubmed,pagerank,256,10,10,0.25,0.75,0.8072921901417032,0.821501014198783,0.821501014198783,00:05:58.925
pubmed,pagerank,256,10,10,0.25,0.75,0.8041192140598311,0.8176977687626775,0.8176977687626775,00:05:59.947
pubmed,pagerank,256,10,10,0.25,0.75,0.8081111491780201,0.8225152129817445,0.8225152129817445,00:05:59.097
pubmed,pagerank,256,10,10,0.25,0.75,0.8051371909219872,0.8189655172413793,0.8189655172413793,00:05:56.798
pubmed,pagerank,256,10,10,0.25,0.75,0.8112693929419791,0.8235294117647058,0.8235294117647058,00:05:59.756
pubmed,pagerank,256,10,10,0.25,0.75,0.8059396230564961,0.8194726166328601,0.8194726166328601,00:05:58.318
pubmed,pagerank,256,10,10,0.25,0.75,0.8047461128673542,0.8187119675456389,0.8187119675456389,00:05:59.374
pubmed,pagerank,256,10,10,0.25,0.75,0.8055214166003449,0.8194726166328601,0.8194726166328601,00:05:58.598
pubmed,pagerank,256,10,10,0.25,0.75,0.8048927624573299,0.8192190669371197,0.8192190669371197,00:06:03.117
pubmed,pagerank,256,10,10,0.25,0.75,0.8086311019554983,0.821501014198783,0.821501014198783,00:05:58.516
pubmed,pagerank,256,10,10,0.25,0.75,0.7992823112243532,0.813894523326572,0.813894523326572,00:06:02.660
pubmed,pagerank,256,10,10,0.25,0.75,0.8065591506069975,0.8209939148073022,0.8209939148073022,00:06:00.669
pubmed,pagerank,256,10,10,0.25,0.75,0.801133562458903,0.8156693711967545,0.8156693711967545,00:05:57.105
pubmed,pagerank,256,10,10,0.25,0.75,0.812780562100988,0.8250507099391481,0.8250507099391481,00:06:01.198
pubmed,pagerank,256,10,10,0.25,0.75,0.8013402093190342,0.816683569979716,0.816683569979716,00:06:02.773
pubmed,pagerank,256,10,10,0.25,0.75,0.8031002530406415,0.8164300202839757,0.8164300202839757,00:06:01.909
pubmed,pagerank,256,10,10,0.25,0.75,0.8042254685393453,0.8179513184584178,0.8179513184584178,00:06:00.834
pubmed,pagerank,256,10,10,0.25,0.75,0.8047896220399225,0.8176977687626775,0.8176977687626775,00:06:01.752
pubmed,pagerank,256,10,10,0.25,0.75,0.8081949531663398,0.8217545638945233,0.8217545638945233,00:05:55.124
pubmed,pagerank,256,10,10,0.25,0.75,0.8012589713840574,0.8136409736308317,0.8136409736308317,00:06:02.930
pubmed,pagerank,256,10,10,0.25,0.75,0.8041626813520955,0.8171906693711968,0.8171906693711968,00:05:53.796
pubmed,pagerank,256,10,10,0.25,0.75,0.8045356742599418,0.8192190669371197,0.8192190669371197,00:05:57.493
pubmed,pagerank,256,10,10,0.25,0.75,0.8088567461128248,0.8217545638945233,0.8217545638945233,00:05:55.009
pubmed,pagerank,256,10,10,0.25,0.75,0.8130827158172527,0.8250507099391481,0.8250507099391481,00:06:01.330
pubmed,pagerank,256,10,10,0.25,0.75,0.8072843575496033,0.8197261663286004,0.8197261663286004,00:06:03.617
pubmed,pagerank,256,10,10,0.25,0.75,0.8090609206319521,0.822261663286004,0.822261663286004,00:05:56.800
pubmed,pagerank,256,10,10,0.25,0.75,0.8023418366659869,0.8169371196754563,0.8169371196754563,00:06:00.124
pubmed,pagerank,256,10,10,0.25,0.75,0.8071370954707087,0.821501014198783,0.821501014198783,00:06:02.223
pubmed,pagerank,256,10,10,0.25,0.75,0.8072955348338643,0.8212474645030426,0.8212474645030426,00:05:54.878
pubmed,pagerank,256,10,10,0.25,0.75,0.8082095821818202,0.8209939148073022,0.8209939148073022,00:06:02.102
pubmed,pagerank,256,10,10,0.25,0.75,0.8031677308367996,0.815922920892495,0.815922920892495,00:05:55.189
pubmed,pagerank,256,10,10,0.25,0.75,0.8066516165252007,0.8204868154158215,0.8204868154158215,00:06:03.302
pubmed,pagerank,256,10,10,0.25,0.75,0.7989285007170638,0.8156693711967545,0.8156693711967545,00:05:56.513
pubmed,pagerank,256,10,10,0.25,0.75,0.8011878088354806,0.8146551724137931,0.8146551724137931,00:06:03.303
pubmed,pagerank,256,10,10,0.25,0.75,0.8049343147566806,0.818204868154158,0.8182048681541582,00:06:00.031
pubmed,pagerank,256,10,10,0.25,0.75,0.7976256782792648,0.8131338742393509,0.8131338742393509,00:05:57.342
pubmed,pagerank,256,10,10,0.25,0.75,0.8060814084951541,0.8194726166328601,0.8194726166328601,00:06:01.324
pubmed,pagerank,256,10,10,0.25,0.75,0.8101304477360798,0.8232758620689655,0.8232758620689655,00:06:01.202
pubmed,pagerank,256,10,10,0.25,1.0,0.8091576161425675,0.821501014198783,0.821501014198783,00:06:00.816
pubmed,pagerank,256,10,10,0.25,1.0,0.8057949538014216,0.8197261663286004,0.8197261663286004,00:05:18.096
pubmed,pagerank,256,10,10,0.25,1.0,0.8092098994319592,0.8235294117647058,0.8235294117647058,00:05:11.256
pubmed,pagerank,256,10,10,0.25,1.0,0.8141027486603084,0.827079107505071,0.827079107505071,00:05:13.108
pubmed,pagerank,256,10,10,0.25,1.0,0.8060783409763911,0.8192190669371197,0.8192190669371197,00:05:10.686
pubmed,pagerank,256,10,10,0.25,1.0,0.8086147497416252,0.8225152129817445,0.8225152129817445,00:05:19.474
pubmed,pagerank,256,10,10,0.25,1.0,0.8024474394044256,0.8169371196754563,0.8169371196754563,00:05:14.038
pubmed,pagerank,256,10,10,0.25,1.0,0.8036884799304721,0.8179513184584178,0.8179513184584178,00:05:16.613
pubmed,pagerank,256,10,10,0.25,1.0,0.8009134645924657,0.8151622718052738,0.8151622718052738,00:05:13.101
pubmed,pagerank,256,10,10,0.25,1.0,0.8041488656581844,0.8176977687626775,0.8176977687626775,00:05:12.927
pubmed,pagerank,256,10,10,0.25,1.0,0.807025983124265,0.8192190669371197,0.8192190669371197,00:05:16.337
pubmed,pagerank,256,10,10,0.25,1.0,0.8039843732359447,0.8174442190669371,0.8174442190669371,00:05:19.912
pubmed,pagerank,256,10,10,0.25,1.0,0.8048059136906766,0.8171906693711968,0.8171906693711968,00:05:14.006
pubmed,pagerank,256,10,10,0.25,1.0,0.8043771894471384,0.8176977687626775,0.8176977687626775,00:05:17.180
pubmed,pagerank,256,10,10,0.25,1.0,0.8029803468622383,0.816683569979716,0.816683569979716,00:05:17.020
pubmed,pagerank,256,10,10,0.25,1.0,0.8052033612505357,0.8179513184584178,0.8179513184584178,00:05:18.085
pubmed,pagerank,256,10,10,0.25,1.0,0.8073098129512108,0.8204868154158215,0.8204868154158215,00:05:16.234
pubmed,pagerank,256,10,10,0.25,1.0,0.8019976802764518,0.8149087221095335,0.8149087221095335,00:05:15.004
pubmed,pagerank,256,10,10,0.25,1.0,0.8091892595974794,0.8217545638945233,0.8217545638945233,00:05:16.758
pubmed,pagerank,256,10,10,0.25,1.0,0.8121740973975999,0.8237829614604463,0.8237829614604463,00:05:17.813
pubmed,pagerank,256,10,10,0.25,1.0,0.8027684509055942,0.8176977687626775,0.8176977687626775,00:05:15.564
pubmed,pagerank,256,10,10,0.25,1.0,0.8060056961618233,0.8189655172413793,0.8189655172413793,00:05:10.323
pubmed,pagerank,256,10,10,0.25,1.0,0.8087976710668757,0.8217545638945233,0.8217545638945233,00:05:14.141
pubmed,pagerank,256,10,10,0.25,1.0,0.8068870767328867,0.8207403651115619,0.8207403651115619,00:05:15.185
pubmed,pagerank,256,10,10,0.25,1.0,0.8052379410823934,0.8192190669371197,0.8192190669371197,00:05:13.374
pubmed,pagerank,256,10,10,0.25,1.0,0.8074448675651604,0.8209939148073022,0.8209939148073022,00:05:24.844
pubmed,pagerank,256,10,10,0.25,1.0,0.7971334824769184,0.811105476673428,0.811105476673428,00:05:13.268
pubmed,pagerank,256,10,10,0.25,1.0,0.80562462952038,0.8184584178498986,0.8184584178498986,00:05:11.956
pubmed,pagerank,256,10,10,0.25,1.0,0.8014100594745756,0.8144016227180527,0.8144016227180527,00:05:11.433
pubmed,pagerank,256,10,10,0.25,1.0,0.803645989516902,0.8156693711967545,0.8156693711967545,00:05:15.196
pubmed,pagerank,256,10,10,0.25,1.0,0.797192772449424,0.8113590263691683,0.8113590263691683,00:05:15.196
pubmed,pagerank,256,10,10,0.25,1.0,0.8045558845314607,0.8189655172413793,0.8189655172413793,00:05:13.361
pubmed,pagerank,256,10,10,0.25,1.0,0.8056525374536877,0.8194726166328601,0.8194726166328601,00:05:13.423
pubmed,pagerank,256,10,10,0.25,1.0,0.8013817923635976,0.8169371196754563,0.8169371196754563,00:05:14.297
pubmed,pagerank,256,10,10,0.25,1.0,0.8016978404341275,0.8156693711967545,0.8156693711967545,00:05:15.337
pubmed,pagerank,256,10,10,0.25,1.0,0.8060888511097616,0.8194726166328601,0.8194726166328601,00:05:16.095
pubmed,pagerank,256,10,10,0.25,1.0,0.8073639005140879,0.8212474645030426,0.8212474645030426,00:05:14.751
pubmed,pagerank,256,10,10,0.25,1.0,0.804324710249097,0.8174442190669371,0.8174442190669371,00:05:14.734
pubmed,pagerank,256,10,10,0.25,1.0,0.8062856219987244,0.8176977687626775,0.8176977687626775,00:05:17.060
pubmed,pagerank,256,10,10,0.25,1.0,0.8027177472348122,0.8164300202839757,0.8164300202839757,00:05:15.074
pubmed,pagerank,256,10,10,0.25,1.0,0.8043804540919145,0.8174442190669371,0.8174442190669371,00:05:16.918
pubmed,pagerank,256,10,10,0.25,1.0,0.8060157048061702,0.8204868154158215,0.8204868154158215,00:05:15.686
pubmed,pagerank,256,10,10,0.25,1.0,0.8042908182246928,0.8179513184584178,0.8179513184584178,00:05:14.756
pubmed,pagerank,256,10,10,0.25,1.0,0.8082081244156168,0.8209939148073022,0.8209939148073022,00:05:15.630
pubmed,pagerank,256,10,10,0.25,1.0,0.8022071253134889,0.816683569979716,0.816683569979716,00:05:15.551
pubmed,pagerank,256,10,10,0.25,1.0,0.8053234460379182,0.8194726166328601,0.8194726166328601,00:05:13.103
pubmed,pagerank,256,10,10,0.25,1.0,0.8051019109718128,0.8189655172413793,0.8189655172413793,00:05:18.708
pubmed,pagerank,256,10,10,0.25,1.0,0.809166974489589,0.822261663286004,0.822261663286004,00:05:16.880
pubmed,pagerank,256,10,10,0.25,1.0,0.8095642056356183,0.8232758620689655,0.8232758620689655,00:05:15.004
pubmed,pagerank,256,10,10,0.25,1.0,0.8053944839098585,0.8187119675456389,0.8187119675456389,00:05:10.906
pubmed,pagerank,256,10,10,0.25,1.0,0.8010001705138862,0.8156693711967545,0.8156693711967545,00:05:23.174
pubmed,pagerank,256,10,10,0.25,1.0,0.8119863075461501,0.8260649087221096,0.8260649087221096,00:05:12.149
pubmed,pagerank,256,10,10,0.25,1.0,0.8046763155259287,0.8184584178498986,0.8184584178498986,00:05:12.120
pubmed,pagerank,256,10,10,0.25,1.0,0.8037103661657988,0.8171906693711968,0.8171906693711968,00:05:13.446
pubmed,pagerank,256,10,10,0.25,1.0,0.803969760035641,0.8187119675456389,0.8187119675456389,00:05:16.592
pubmed,pagerank,256,10,10,0.25,1.0,0.8022996753054158,0.8161764705882353,0.8161764705882353,00:05:14.964
pubmed,pagerank,256,10,10,0.25,1.0,0.8054587814319092,0.8187119675456389,0.8187119675456389,00:05:15.184
pubmed,pagerank,256,10,10,0.25,1.0,0.8104386959518282,0.8232758620689655,0.8232758620689655,00:05:13.638
pubmed,pagerank,256,10,10,0.25,1.0,0.8040598142064285,0.8171906693711968,0.8171906693711968,00:05:15.142
pubmed,pagerank,256,10,10,0.25,1.0,0.8028832816836756,0.8176977687626775,0.8176977687626775,00:05:15.411
pubmed,pagerank,256,10,10,0.25,1.0,0.8054995987521849,0.8194726166328601,0.8194726166328601,00:05:16.345
pubmed,pagerank,256,10,10,0.25,1.0,0.803363074852284,0.816683569979716,0.816683569979716,00:05:15.645
pubmed,pagerank,256,10,10,0.25,1.0,0.8054445336087422,0.8189655172413793,0.8189655172413793,00:05:16.786
pubmed,pagerank,256,10,10,0.25,1.0,0.8067918892192848,0.8204868154158215,0.8204868154158215,00:05:18.004
pubmed,pagerank,256,10,10,0.25,1.0,0.8064401159005006,0.8207403651115619,0.8207403651115619,00:05:16.997
pubmed,pagerank,256,10,10,0.25,1.0,0.8059368720131196,0.8194726166328601,0.8194726166328601,00:05:17.172
pubmed,pagerank,256,10,10,0.25,1.0,0.7990150747617021,0.8121196754563893,0.8121196754563894,00:05:16.121
pubmed,pagerank,256,10,10,0.25,1.0,0.8054999926467717,0.8187119675456389,0.8187119675456389,00:05:17.206
pubmed,pagerank,256,10,10,0.25,1.0,0.7994937915172146,0.8128803245436106,0.8128803245436106,00:05:15.427
pubmed,pagerank,256,10,10,0.25,1.0,0.8023659999326371,0.815922920892495,0.815922920892495,00:05:18.271
pubmed,pagerank,256,10,10,0.25,1.0,0.808501260137591,0.8227687626774848,0.8227687626774848,00:05:13.158
pubmed,pagerank,256,10,10,0.25,1.0,0.8059904893675048,0.8176977687626775,0.8176977687626775,00:05:19.220
pubmed,pagerank,256,10,10,0.25,1.0,0.8015935901363997,0.8146551724137931,0.8146551724137931,00:05:19.703
pubmed,pagerank,256,10,10,0.25,1.0,0.8063175805999075,0.8199797160243407,0.8199797160243407,00:05:19.332
pubmed,pagerank,256,10,10,0.25,1.0,0.8029986511147441,0.816683569979716,0.816683569979716,00:05:18.408
pubmed,pagerank,256,10,10,0.25,1.0,0.8010046375329907,0.8151622718052738,0.8151622718052738,00:05:59.258
pubmed,pagerank,256,10,10,0.25,1.0,0.8013793533216612,0.8151622718052738,0.8151622718052738,00:05:19.740
pubmed,pagerank,256,10,10,0.25,1.0,0.8111053621621259,0.824290060851927,0.824290060851927,00:05:12.347
pubmed,pagerank,256,10,10,0.25,1.0,0.7998808617541465,0.8144016227180527,0.8144016227180527,00:05:11.003
pubmed,pagerank,256,10,10,0.25,1.0,0.8022543253590921,0.8164300202839757,0.8164300202839757,00:05:12.191
pubmed,pagerank,256,10,10,0.25,1.0,0.8068719884121641,0.8212474645030426,0.8212474645030426,00:05:18.773
pubmed,pagerank,256,10,10,0.25,1.0,0.8062901369942104,0.8197261663286004,0.8197261663286004,00:05:15.624
pubmed,pagerank,256,10,10,0.25,1.0,0.8046005310241106,0.8194726166328601,0.8194726166328601,00:05:16.028
pubmed,pagerank,256,10,10,0.25,1.0,0.8031115480719767,0.8171906693711968,0.8171906693711968,00:05:13.661
pubmed,pagerank,256,10,10,0.25,1.0,0.807479972877854,0.8220081135902637,0.8220081135902637,00:05:13.421
pubmed,pagerank,256,10,10,0.25,1.0,0.8083622500052123,0.8212474645030426,0.8212474645030426,00:05:13.651
pubmed,pagerank,256,10,10,0.25,1.0,0.8025258861315564,0.818204868154158,0.8182048681541582,00:05:18.269
pubmed,pagerank,256,10,10,0.25,1.0,0.8021355461120979,0.816683569979716,0.816683569979716,00:05:15.011
pubmed,pagerank,256,10,10,0.25,1.0,0.8077169996862046,0.8202332657200812,0.8202332657200812,00:05:12.797
pubmed,pagerank,256,10,10,0.25,1.0,0.8043131289281787,0.8189655172413793,0.8189655172413793,00:05:15.337
pubmed,pagerank,256,10,10,0.25,1.0,0.8056838398269764,0.8202332657200812,0.8202332657200812,00:05:15.373
pubmed,pagerank,256,10,10,0.25,1.0,0.806885860198045,0.8204868154158215,0.8204868154158215,00:05:13.390
pubmed,pagerank,256,10,10,0.25,1.0,0.7956977627978511,0.8121196754563893,0.8121196754563894,00:05:17.567
pubmed,pagerank,256,10,10,0.25,1.0,0.7988255486430607,0.8136409736308317,0.8136409736308317,00:05:12.672
pubmed,pagerank,256,10,10,0.25,1.0,0.8033906475917721,0.816683569979716,0.816683569979716,00:05:14.166
pubmed,pagerank,256,10,10,0.25,1.0,0.8080685594099523,0.8217545638945233,0.8217545638945233,00:05:16.476
pubmed,pagerank,256,10,10,0.25,1.0,0.8049420695174478,0.8207403651115619,0.8207403651115619,00:05:13.100
pubmed,pagerank,256,10,10,0.25,1.0,0.8068030025587606,0.821501014198783,0.821501014198783,00:05:18.272
pubmed,pagerank,256,10,10,0.25,1.0,0.8088059132332962,0.821501014198783,0.821501014198783,00:05:17.056
pubmed,pagerank,256,10,10,0.25,1.0,0.8065596239976393,0.8204868154158215,0.8204868154158215,00:05:16.767
pubmed,pagerank,256,10,10,0.25,2.0,0.8084021382176791,0.8220081135902637,0.8220081135902637,00:05:17.848
pubmed,pagerank,256,10,10,0.25,2.0,0.8048720413183083,0.8194726166328601,0.8194726166328601,00:05:21.188
pubmed,pagerank,256,10,10,0.25,2.0,0.806026348963885,0.8199797160243407,0.8199797160243407,00:05:19.897
pubmed,pagerank,256,10,10,0.25,2.0,0.802627307012641,0.8179513184584178,0.8179513184584178,00:05:17.072
pubmed,pagerank,256,10,10,0.25,2.0,0.8032598726749406,0.8176977687626775,0.8176977687626775,00:04:58.680
pubmed,pagerank,256,10,10,0.25,2.0,0.8033271637471682,0.8179513184584178,0.8179513184584178,00:04:34.912
pubmed,pagerank,256,10,10,0.25,2.0,0.8001340567356876,0.8156693711967545,0.8156693711967545,00:04:31.938
pubmed,pagerank,256,10,10,0.25,2.0,0.8098766803834416,0.8227687626774848,0.8227687626774848,00:04:31.654
pubmed,pagerank,256,10,10,0.25,2.0,0.7988117973441223,0.8141480730223124,0.8141480730223124,00:04:35.502
pubmed,pagerank,256,10,10,0.25,2.0,0.8105263563064898,0.8245436105476673,0.8245436105476673,00:04:33.226
pubmed,pagerank,256,10,10,0.25,2.0,0.8080369795651707,0.821501014198783,0.821501014198783,00:04:33.653
pubmed,pagerank,256,10,10,0.25,2.0,0.8084511051270028,0.822261663286004,0.822261663286004,00:04:31.370
pubmed,pagerank,256,10,10,0.25,2.0,0.8002972470411285,0.8156693711967545,0.8156693711967545,00:04:32.781
pubmed,pagerank,256,10,10,0.25,2.0,0.8066198408651238,0.8204868154158215,0.8204868154158215,00:04:32.026
pubmed,pagerank,256,10,10,0.25,2.0,0.7973100785641946,0.8123732251521298,0.8123732251521298,00:04:32.854
pubmed,pagerank,256,10,10,0.25,2.0,0.8075708254686984,0.8212474645030426,0.8212474645030426,00:04:32.679
pubmed,pagerank,256,10,10,0.25,2.0,0.8046069404213526,0.8184584178498986,0.8184584178498986,00:04:32.274
pubmed,pagerank,256,10,10,0.25,2.0,0.8031935748519129,0.8164300202839757,0.8164300202839757,00:04:32.813
pubmed,pagerank,256,10,10,0.25,2.0,0.8132834980335342,0.8268255578093306,0.8268255578093306,00:04:32.855
pubmed,pagerank,256,10,10,0.25,2.0,0.8081594968353675,0.8217545638945233,0.8217545638945233,00:04:30.322
pubmed,pagerank,256,10,10,0.25,2.0,0.8057865246400456,0.8212474645030426,0.8212474645030426,00:04:31.653
pubmed,pagerank,256,10,10,0.25,2.0,0.8111629676727792,0.8245436105476673,0.8245436105476673,00:04:32.099
pubmed,pagerank,256,10,10,0.25,2.0,0.7944629806769522,0.8100912778904665,0.8100912778904665,00:04:31.196
pubmed,pagerank,256,10,10,0.25,2.0,0.8084761082890578,0.8212474645030426,0.8212474645030426,00:04:31.261
pubmed,pagerank,256,10,10,0.25,2.0,0.795900100716946,0.811105476673428,0.811105476673428,00:04:30.546
pubmed,pagerank,256,10,10,0.25,2.0,0.8024272099539966,0.818204868154158,0.8182048681541582,00:05:22.367
pubmed,pagerank,256,10,10,0.25,2.0,0.8052420421653487,0.818204868154158,0.8182048681541582,00:05:17.742
pubmed,pagerank,256,10,10,0.25,2.0,0.8038317470088155,0.8179513184584178,0.8179513184584178,00:05:18.324
pubmed,pagerank,256,10,10,0.25,2.0,0.8026707136533727,0.8174442190669371,0.8174442190669371,00:05:04.683
pubmed,pagerank,256,10,10,0.25,2.0,0.8070571977920181,0.8225152129817445,0.8225152129817445,00:04:34.024
pubmed,pagerank,256,10,10,0.25,2.0,0.8017780103202882,0.8151622718052738,0.8151622718052738,00:04:29.710
pubmed,pagerank,256,10,10,0.25,2.0,0.8025693723766708,0.8179513184584178,0.8179513184584178,00:04:33.821
pubmed,pagerank,256,10,10,0.25,2.0,0.8090004295642549,0.8227687626774848,0.8227687626774848,00:04:30.766
pubmed,pagerank,256,10,10,0.25,2.0,0.8033206888828301,0.818204868154158,0.8182048681541582,00:04:34.942
pubmed,pagerank,256,10,10,0.25,2.0,0.8013853062145144,0.8156693711967545,0.8156693711967545,00:04:32.080
pubmed,pagerank,256,10,10,0.25,2.0,0.8117705887488178,0.8255578093306288,0.8255578093306288,00:04:32.298
pubmed,pagerank,256,10,10,0.25,2.0,0.8047283640813458,0.8189655172413793,0.8189655172413793,00:04:29.955
pubmed,pagerank,256,10,10,0.25,2.0,0.7967560896099294,0.8108519269776877,0.8108519269776876,00:04:32.474
pubmed,pagerank,256,10,10,0.25,2.0,0.8027061453802498,0.815922920892495,0.815922920892495,00:04:31.881
pubmed,pagerank,256,10,10,0.25,2.0,0.8073555840094051,0.8209939148073022,0.8209939148073022,00:04:32.579
pubmed,pagerank,256,10,10,0.25,2.0,0.8009141965607535,0.8161764705882353,0.8161764705882353,00:04:32.895
pubmed,pagerank,256,10,10,0.25,2.0,0.8081584325469824,0.821501014198783,0.821501014198783,00:04:32.190
pubmed,pagerank,256,10,10,0.25,2.0,0.8078334267394154,0.821501014198783,0.821501014198783,00:04:27.904
pubmed,pagerank,256,10,10,0.25,2.0,0.8020639891602596,0.8146551724137931,0.8146551724137931,00:04:29.282
pubmed,pagerank,256,10,10,0.25,2.0,0.8019754735383119,0.8161764705882353,0.8161764705882353,00:04:28.400
pubmed,pagerank,256,10,10,0.25,2.0,0.8099580722155902,0.824290060851927,0.824290060851927,00:04:29.755
pubmed,pagerank,256,10,10,0.25,2.0,0.8117558991362789,0.8265720081135903,0.8265720081135902,00:04:29.351
pubmed,pagerank,256,10,10,0.25,2.0,0.8024949776129043,0.8171906693711968,0.8171906693711968,00:04:30.944
pubmed,pagerank,256,10,10,0.25,2.0,0.8036998423747127,0.8187119675456389,0.8187119675456389,00:04:27.385
pubmed,pagerank,256,10,10,0.25,2.0,0.8054562758276588,0.8189655172413793,0.8189655172413793,00:04:28.065
pubmed,pagerank,256,10,10,0.25,2.0,0.8019300442576247,0.8164300202839757,0.8164300202839757,00:05:20.656
pubmed,pagerank,256,10,10,0.25,2.0,0.8068005893301492,0.8204868154158215,0.8204868154158215,00:05:19.074
pubmed,pagerank,256,10,10,0.25,2.0,0.8011036429505568,0.8156693711967545,0.8156693711967545,00:05:18.330
pubmed,pagerank,256,10,10,0.25,2.0,0.8012311135398521,0.815922920892495,0.815922920892495,00:05:01.915
pubmed,pagerank,256,10,10,0.25,2.0,0.8092257785417011,0.8240365111561865,0.8240365111561866,00:04:37.129
pubmed,pagerank,256,10,10,0.25,2.0,0.8019638525717537,0.815922920892495,0.815922920892495,00:04:34.038
pubmed,pagerank,256,10,10,0.25,2.0,0.8064352264585383,0.8197261663286004,0.8197261663286004,00:04:34.311
pubmed,pagerank,256,10,10,0.25,2.0,0.8014676168245151,0.8154158215010142,0.8154158215010142,00:04:36.524
pubmed,pagerank,256,10,10,0.25,2.0,0.8041656263013071,0.816683569979716,0.816683569979716,00:04:34.447
pubmed,pagerank,256,10,10,0.25,2.0,0.8009682451077772,0.8169371196754563,0.8169371196754563,00:04:35.018
pubmed,pagerank,256,10,10,0.25,2.0,0.7984028732276222,0.8144016227180527,0.8144016227180527,00:04:33.385
pubmed,pagerank,256,10,10,0.25,2.0,0.8015348769867002,0.8151622718052738,0.8151622718052738,00:04:31.917
pubmed,pagerank,256,10,10,0.25,2.0,0.8092750849230487,0.822261663286004,0.822261663286004,00:04:34.471
pubmed,pagerank,256,10,10,0.25,2.0,0.8058837663519,0.8207403651115619,0.8207403651115619,00:04:31.874
pubmed,pagerank,256,10,10,0.25,2.0,0.7993532688068624,0.8133874239350912,0.8133874239350912,00:04:33.951
pubmed,pagerank,256,10,10,0.25,2.0,0.8085597568236976,0.821501014198783,0.821501014198783,00:04:33.039
pubmed,pagerank,256,10,10,0.25,2.0,0.8051745855819007,0.8194726166328601,0.8194726166328601,00:04:32.578
pubmed,pagerank,256,10,10,0.25,2.0,0.8030433444148386,0.816683569979716,0.816683569979716,00:04:32.511
pubmed,pagerank,256,10,10,0.25,2.0,0.8126536473298488,0.824290060851927,0.824290060851927,00:04:30.419
pubmed,pagerank,256,10,10,0.25,2.0,0.8088479731569272,0.8217545638945233,0.8217545638945233,00:04:30.939
pubmed,pagerank,256,10,10,0.25,2.0,0.8028842947759921,0.8187119675456389,0.8187119675456389,00:04:33.136
pubmed,pagerank,256,10,10,0.25,2.0,0.8022274070069054,0.8171906693711968,0.8171906693711968,00:04:30.782
