dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
cora,pagerank,256,10,10,1,1,0.7883705233468846,0.7993846153846154,0.7993846153846154,00:00:20.478,False
cora,pagerank,256,10,10,1,1,0.6807250861278192,0.7083333333333334,0.7083333333333334,00:00:20.478,True
cora,pagerank,256,10,10,1,1,0.7854334060278448,0.7944615384615384,0.7944615384615384,00:00:21.138,False
cora,pagerank,256,10,10,1,1,0.6274457190218874,0.6798245614035088,0.6798245614035088,00:00:21.138,True
cora,pagerank,256,10,10,1,1,0.7881349401085211,0.8006153846153846,0.8006153846153846,00:00:20.181,False
cora,pagerank,256,10,10,1,1,0.6360692608281281,0.6951754385964912,0.6951754385964912,00:00:20.181,True
cora,pagerank,256,10,10,1,1,0.7842299248605932,0.7963076923076923,0.7963076923076923,00:00:21.961,False
cora,pagerank,256,10,10,1,1,0.6562464310827797,0.6929824561403509,0.6929824561403509,00:00:21.961,True
cora,pagerank,256,10,10,1,1,0.7962087609392642,0.8067692307692308,0.8067692307692308,00:00:20.388,False
cora,pagerank,256,10,10,1,1,0.6688432677675475,0.7127192982456141,0.7127192982456141,00:00:20.388,True
cora,pagerank,256,10,10,1,1,0.7788435266798427,0.7938461538461539,0.7938461538461539,00:00:20.726,False
cora,pagerank,256,10,10,1,1,0.6646176865013985,0.7127192982456141,0.7127192982456141,00:00:20.726,True
cora,pagerank,256,10,10,1,1,0.7847702731683457,0.7950769230769231,0.7950769230769231,00:00:20.465,False
cora,pagerank,256,10,10,1,1,0.642231830118875,0.6885964912280702,0.6885964912280702,00:00:20.465,True
cora,pagerank,256,10,10,1,1,0.7900525583925376,0.798153846153846,0.7981538461538461,00:00:20.171,False
cora,pagerank,256,10,10,1,1,0.6869941157279177,0.7127192982456141,0.7127192982456141,00:00:20.171,True
cora,pagerank,256,10,10,1,1,0.7883776017654288,0.7975384615384614,0.7975384615384615,00:00:21.285,False
cora,pagerank,256,10,10,1,1,0.6601829350697013,0.7039473684210527,0.7039473684210527,00:00:21.285,True
