dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
cora,node2vec,256,10,10,0.25,0.25,0.8127049116759238,0.8357933579335792,0.8357933579335793,00:00:07.138
cora,node2vec,256,10,10,0.25,0.25,0.817778060091145,0.8413284132841329,0.8413284132841329,00:00:06.781
cora,node2vec,256,10,10,0.25,0.25,0.8363588164314699,0.8468634686346863,0.8468634686346863,00:00:06.531
cora,node2vec,256,10,10,0.25,0.25,0.8323242591154835,0.8505535055350554,0.8505535055350554,00:00:08.166
cora,node2vec,256,10,10,0.25,0.25,0.8126236860538387,0.8339483394833949,0.8339483394833949,00:00:07.835
cora,node2vec,256,10,10,0.25,0.25,0.814280124715523,0.8321033210332104,0.8321033210332104,00:00:07.860
cora,node2vec,256,10,10,0.25,0.25,0.8162495983229692,0.8357933579335792,0.8357933579335793,00:00:07.594
cora,node2vec,256,10,10,0.25,0.25,0.8172339742431441,0.8394833948339483,0.8394833948339483,00:00:07.669
cora,node2vec,256,10,10,0.25,0.25,0.828306581350345,0.8487084870848709,0.8487084870848709,00:00:07.678
cora,node2vec,256,10,10,0.25,0.25,0.821467986719168,0.8413284132841329,0.8413284132841329,00:00:07.488
cora,node2vec,256,10,10,0.25,0.25,0.8224628205766206,0.8413284132841329,0.8413284132841329,00:00:06.366
cora,node2vec,256,10,10,0.25,0.25,0.8011358419558804,0.8265682656826568,0.8265682656826568,00:00:06.548
cora,node2vec,256,10,10,0.25,0.25,0.8292168484961576,0.8450184501845017,0.8450184501845018,00:00:06.147
cora,node2vec,256,10,10,0.25,0.25,0.807732884904712,0.8284132841328413,0.8284132841328413,00:00:06.544
cora,node2vec,256,10,10,0.25,0.5,0.8197231438443022,0.8394833948339483,0.8394833948339483,00:00:06.228
cora,node2vec,256,10,10,0.25,0.5,0.8314045538717888,0.8468634686346863,0.8468634686346863,00:00:07.017
cora,node2vec,256,10,10,0.25,0.5,0.8160741803130602,0.8265682656826568,0.8265682656826568,00:00:07.225
cora,node2vec,256,10,10,0.25,0.5,0.8312752690208153,0.8542435424354243,0.8542435424354243,00:00:06.867
cora,node2vec,256,10,10,0.25,0.5,0.8190177673756065,0.8376383763837638,0.8376383763837638,00:00:06.898
cora,node2vec,256,10,10,0.25,0.5,0.8091349851732007,0.8321033210332104,0.8321033210332104,00:00:06.775
cora,node2vec,256,10,10,0.25,0.5,0.8219147419720415,0.8376383763837638,0.8376383763837638,00:00:06.949
cora,node2vec,256,10,10,0.25,0.5,0.8037821097297392,0.8247232472324724,0.8247232472324724,00:00:06.199
cora,node2vec,256,10,10,0.25,0.5,0.8217408635166478,0.8376383763837638,0.8376383763837638,00:00:06.128
cora,node2vec,256,10,10,0.25,0.5,0.8290450908142928,0.8468634686346863,0.8468634686346863,00:00:05.811
cora,node2vec,256,10,10,0.25,0.5,0.820450076035978,0.8394833948339483,0.8394833948339483,00:00:06.541
cora,node2vec,256,10,10,0.25,0.5,0.8248200930713235,0.8413284132841329,0.8413284132841329,00:00:07.332
cora,node2vec,256,10,10,0.25,0.5,0.8207613329169675,0.8413284132841329,0.8413284132841329,00:00:07.732
cora,node2vec,256,10,10,0.25,0.5,0.8271706865182981,0.8468634686346863,0.8468634686346863,00:00:07.216
cora,node2vec,256,10,10,0.25,0.5,0.8372605058465055,0.8523985239852399,0.8523985239852399,00:00:06.413
cora,node2vec,256,10,10,0.25,0.5,0.829829215242423,0.8468634686346863,0.8468634686346863,00:00:07.721
cora,node2vec,256,10,10,0.25,0.5,0.8192673648538198,0.8376383763837638,0.8376383763837638,00:00:08.280
cora,node2vec,256,10,10,0.25,0.5,0.8283540476047325,0.8450184501845017,0.8450184501845018,00:00:08.314
cora,node2vec,256,10,10,0.25,0.5,0.8221203700150984,0.8431734317343174,0.8431734317343174,00:00:07.809
cora,node2vec,256,10,10,0.25,0.5,0.8325417287450253,0.8505535055350554,0.8505535055350554,00:00:07.630
cora,node2vec,256,10,10,0.25,0.5,0.8232254823408988,0.8413284132841329,0.8413284132841329,00:00:07.529
cora,node2vec,256,10,10,0.25,0.5,0.8205550711840602,0.8431734317343174,0.8431734317343174,00:00:07.675
cora,node2vec,256,10,10,0.25,0.5,0.8069716376149855,0.8302583025830258,0.8302583025830258,00:00:06.715
cora,node2vec,256,10,10,0.25,0.5,0.8281086743950229,0.8431734317343174,0.8431734317343174,00:00:06.133
cora,node2vec,256,10,10,0.25,0.5,0.8208878917084103,0.8413284132841329,0.8413284132841329,00:00:06.059
cora,node2vec,256,10,10,0.25,0.5,0.8417614382722213,0.8542435424354243,0.8542435424354243,00:00:06.318
cora,node2vec,256,10,10,0.25,0.5,0.8365029942842869,0.8505535055350554,0.8505535055350554,00:00:05.934
cora,node2vec,256,10,10,0.25,0.5,0.8249319555122334,0.8394833948339483,0.8394833948339483,00:00:05.796
cora,node2vec,256,10,10,0.25,0.5,0.8218797118582517,0.8413284132841329,0.8413284132841329,00:00:06.805
cora,node2vec,256,10,10,0.25,0.5,0.8132958038348946,0.8394833948339483,0.8394833948339483,00:00:06.935
cora,node2vec,256,10,10,0.25,0.5,0.8279202121812771,0.8505535055350554,0.8505535055350554,00:00:07.043
cora,node2vec,256,10,10,0.25,0.5,0.8407992141455546,0.8560885608856088,0.8560885608856088,00:00:06.924
cora,node2vec,256,10,10,0.25,0.5,0.8347691938277048,0.8523985239852399,0.8523985239852399,00:00:07.005
cora,node2vec,256,10,10,0.25,0.5,0.8372247545499467,0.8560885608856088,0.8560885608856088,00:00:06.786
cora,node2vec,256,10,10,0.25,0.5,0.819200646220258,0.8357933579335792,0.8357933579335793,00:00:07.027
cora,node2vec,256,10,10,0.25,0.5,0.8282924003689788,0.8505535055350554,0.8505535055350554,00:00:06.023
cora,node2vec,256,10,10,0.25,0.5,0.8181836762200133,0.8394833948339483,0.8394833948339483,00:00:06.480
cora,node2vec,256,10,10,0.25,0.5,0.8241292184987071,0.8376383763837638,0.8376383763837638,00:00:06.398
cora,node2vec,256,10,10,0.25,0.5,0.8205749111749363,0.8394833948339483,0.8394833948339483,00:00:07.054
cora,node2vec,256,10,10,0.25,0.5,0.8147012946159179,0.8321033210332104,0.8321033210332104,00:00:07.504
cora,node2vec,256,10,10,0.25,0.5,0.812096337367155,0.8284132841328413,0.8284132841328413,00:00:06.861
cora,node2vec,256,10,10,0.25,0.5,0.8175093330380612,0.8450184501845017,0.8450184501845018,00:00:07.778
cora,node2vec,256,10,10,0.25,0.5,0.8374629094187279,0.8542435424354243,0.8542435424354243,00:00:07.747
cora,node2vec,256,10,10,0.25,0.5,0.824039377180714,0.8431734317343174,0.8431734317343174,00:00:09.033
cora,node2vec,256,10,10,0.25,0.5,0.8125763029442827,0.8339483394833949,0.8339483394833949,00:00:08.211
cora,node2vec,256,10,10,0.25,0.5,0.8258424601366852,0.8394833948339483,0.8394833948339483,00:00:08.095
cora,node2vec,256,10,10,0.25,0.5,0.8271219412106409,0.8505535055350554,0.8505535055350554,00:00:07.541
cora,node2vec,256,10,10,0.25,0.5,0.8219757414045963,0.8394833948339483,0.8394833948339483,00:00:07.905
cora,node2vec,256,10,10,0.25,0.5,0.8236111361344668,0.8431734317343174,0.8431734317343174,00:00:06.902
cora,node2vec,256,10,10,0.25,0.5,0.8300161386868101,0.8450184501845017,0.8450184501845018,00:00:06.351
cora,node2vec,256,10,10,0.25,0.5,0.8285322145800461,0.8413284132841329,0.8413284132841329,00:00:05.729
cora,node2vec,256,10,10,0.25,0.5,0.8254620454241693,0.8394833948339483,0.8394833948339483,00:00:05.956
cora,node2vec,256,10,10,0.25,0.5,0.8132338820990288,0.8394833948339483,0.8394833948339483,00:00:05.719
cora,node2vec,256,10,10,0.25,0.5,0.8265878168331928,0.8468634686346863,0.8468634686346863,00:00:05.627
cora,node2vec,256,10,10,0.25,0.5,0.8459562293037217,0.8634686346863468,0.8634686346863468,00:00:05.948
cora,node2vec,256,10,10,0.25,0.5,0.8069232498251051,0.8247232472324724,0.8247232472324724,00:00:05.840
cora,node2vec,256,10,10,0.25,0.5,0.8133252733344895,0.8321033210332104,0.8321033210332104,00:00:06.657
