dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
citeseer,node2vec,256,10,10,0.25,4,0.5154568587985823,0.5484598046581518,0.5484598046581518,00:00:05.517,False
citeseer,node2vec,256,10,10,0.25,4,0.4393029202613992,0.5093833780160858,0.5093833780160858,00:00:05.517,True
citeseer,node2vec,256,10,10,0.25,4,0.5211401503686858,0.5563486100676184,0.5563486100676184,00:00:05.296,False
citeseer,node2vec,256,10,10,0.25,4,0.4167739614565596,0.47989276139410186,0.47989276139410186,00:00:05.296,True
citeseer,node2vec,256,10,10,0.25,4,0.5013281379652844,0.533809166040571,0.533809166040571,00:00:05.149,False
citeseer,node2vec,256,10,10,0.25,4,0.41224582499377743,0.4731903485254692,0.47319034852546915,00:00:05.149,True
citeseer,node2vec,256,10,10,0.25,4,0.5109950664255533,0.5454545454545454,0.5454545454545454,00:00:05.338,False
citeseer,node2vec,256,10,10,0.25,4,0.4159691224524373,0.4785522788203753,0.4785522788203753,00:00:05.338,True
citeseer,node2vec,256,10,10,0.25,4,0.5259714498614346,0.558602554470323,0.558602554470323,00:00:05.769,False
citeseer,node2vec,256,10,10,0.25,4,0.426650104407544,0.4906166219839142,0.4906166219839142,00:00:05.769,True
citeseer,node2vec,256,10,10,0.25,4,0.5046469072280219,0.5401953418482344,0.5401953418482344,00:00:05.736,False
citeseer,node2vec,256,10,10,0.25,4,0.44289108145300893,0.5040214477211796,0.5040214477211796,00:00:05.736,True
citeseer,node2vec,256,10,10,0.25,4,0.5062279371476749,0.5447032306536439,0.5447032306536439,00:00:05.572,False
citeseer,node2vec,256,10,10,0.25,4,0.4403229775665602,0.5093833780160858,0.5093833780160858,00:00:05.572,True
citeseer,node2vec,256,10,10,0.25,4,0.5105990484223276,0.5443275732531931,0.5443275732531931,00:00:05.754,False
citeseer,node2vec,256,10,10,0.25,4,0.42251145836705123,0.4865951742627346,0.4865951742627346,00:00:05.754,True
citeseer,node2vec,256,10,10,0.25,4,0.5081382896828951,0.5469571750563486,0.5469571750563486,00:00:05.517,False
citeseer,node2vec,256,10,10,0.25,4,0.4480898391920825,0.5080428954423593,0.5080428954423593,00:00:05.517,True
citeseer,node2vec,256,10,10,0.25,4,0.5148590308877966,0.549962434259955,0.549962434259955,00:00:05.173,False
