dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
citeseer,deepwalk,256,10,10,1,1,0.5986163200646994,0.6394591887831748,0.6394591887831748,00:00:05.534,False
citeseer,deepwalk,256,10,10,1,1,0.5311505600205558,0.5785714285714286,0.5785714285714286,00:00:05.534,True
citeseer,deepwalk,256,10,10,1,1,0.5974551760944483,0.6384576865297947,0.6384576865297947,00:00:06.944,False
citeseer,deepwalk,256,10,10,1,1,0.5381385008954027,0.5892857142857143,0.5892857142857143,00:00:06.944,True
citeseer,deepwalk,256,10,10,1,1,0.5972421898109336,0.6314471707561342,0.6314471707561342,00:00:07.024,False
citeseer,deepwalk,256,10,10,1,1,0.5139567106745141,0.5678571428571428,0.5678571428571428,00:00:07.024,True
citeseer,deepwalk,256,10,10,1,1,0.5992760356795382,0.6369554331497246,0.6369554331497246,00:00:06.145,False
citeseer,deepwalk,256,10,10,1,1,0.5437258012054839,0.5982142857142857,0.5982142857142857,00:00:06.145,True
citeseer,deepwalk,256,10,10,1,1,0.6018418503700378,0.6404606910365548,0.6404606910365548,00:00:06.979,False
citeseer,deepwalk,256,10,10,1,1,0.5210833777327494,0.5714285714285714,0.5714285714285714,00:00:06.979,True
citeseer,deepwalk,256,10,10,1,1,0.6055705637494769,0.6449674511767651,0.6449674511767651,00:00:06.945,False
citeseer,deepwalk,256,10,10,1,1,0.5412433001809885,0.5928571428571429,0.5928571428571429,00:00:06.945,True
citeseer,deepwalk,256,10,10,1,1,0.6075812992937845,0.6459689534301453,0.6459689534301453,00:00:06.614,False
citeseer,deepwalk,256,10,10,1,1,0.5538666690716957,0.6035714285714285,0.6035714285714285,00:00:06.614,True
citeseer,deepwalk,256,10,10,1,1,0.6000651913114051,0.6364546820230346,0.6364546820230346,00:00:06.467,False
citeseer,deepwalk,256,10,10,1,1,0.5421491892118048,0.5946428571428571,0.5946428571428571,00:00:06.467,True
citeseer,deepwalk,256,10,10,1,1,0.5987994833126125,0.6384576865297947,0.6384576865297947,00:00:06.125,False
citeseer,deepwalk,256,10,10,1,1,0.520270328056852,0.5714285714285714,0.5714285714285714,00:00:06.125,True
citeseer,deepwalk,256,10,10,1,1,0.5897183781430468,0.6274411617426139,0.6274411617426139,00:00:06.096,False
citeseer,deepwalk,256,10,10,1,1,0.5350620375551202,0.5857142857142857,0.5857142857142857,00:00:06.096,True
citeseer,deepwalk,256,10,10,1,1,0.5947488628935983,0.6389584376564847,0.6389584376564847,00:00:06.176,False
