dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
citeseer,pagerank,256,10,10,1,1,0.5996347213087403,0.6349524286429644,0.6349524286429644,00:00:25.011,False
citeseer,pagerank,256,10,10,1,1,0.5157930583196452,0.5696428571428571,0.5696428571428571,00:00:25.011,True
citeseer,pagerank,256,10,10,1,1,0.5933227365700725,0.6324486730095142,0.6324486730095142,00:00:24.718,False
citeseer,pagerank,256,10,10,1,1,0.5375558763401055,0.5875,0.5875,00:00:24.718,True
citeseer,pagerank,256,10,10,1,1,0.5939263928384415,0.628442663995994,0.628442663995994,00:00:25.136,False
citeseer,pagerank,256,10,10,1,1,0.5010299554702331,0.55,0.55,00:00:25.136,True
citeseer,pagerank,256,10,10,1,1,0.5930716217090458,0.6309464196294442,0.6309464196294442,00:00:25.159,False
citeseer,pagerank,256,10,10,1,1,0.5283283315845905,0.5732142857142857,0.5732142857142857,00:00:25.159,True
citeseer,pagerank,256,10,10,1,1,0.6035957692068271,0.6384576865297947,0.6384576865297947,00:00:24.658,False
citeseer,pagerank,256,10,10,1,1,0.525189065714069,0.575,0.575,00:00:24.658,True
citeseer,pagerank,256,10,10,1,1,0.6004903325263156,0.6349524286429644,0.6349524286429644,00:00:26.207,False
citeseer,pagerank,256,10,10,1,1,0.522859571874362,0.5714285714285714,0.5714285714285714,00:00:26.207,True
citeseer,pagerank,256,10,10,1,1,0.5932603553845159,0.6239359038557837,0.6239359038557837,00:00:24.454,False
citeseer,pagerank,256,10,10,1,1,0.5316892063136097,0.5785714285714286,0.5785714285714286,00:00:24.454,True
citeseer,pagerank,256,10,10,1,1,0.5904415919350189,0.6264396594892339,0.6264396594892339,00:00:25.863,False
citeseer,pagerank,256,10,10,1,1,0.5190037794627097,0.5696428571428571,0.5696428571428571,00:00:25.863,True
citeseer,pagerank,256,10,10,1,1,0.5919663337302007,0.6254381572358538,0.6254381572358538,00:00:24.580,False
citeseer,pagerank,256,10,10,1,1,0.4899001580373315,0.5357142857142857,0.5357142857142857,00:00:24.580,True
citeseer,pagerank,256,10,10,1,1,0.5893306022076821,0.6249374061091637,0.6249374061091637,00:00:25.110,False
citeseer,pagerank,256,10,10,1,1,0.50358688648528,0.5517857142857143,0.5517857142857143,00:00:25.110,True
citeseer,pagerank,256,10,10,1,1,0.5970378499215948,0.6274411617426139,0.6274411617426139,00:00:25.058,False
citeseer,pagerank,256,10,10,1,1,0.5168861082878863,0.575,0.575,00:00:25.058,True
citeseer,pagerank,256,10,10,1,1,0.5962178352619962,0.6299449173760641,0.6299449173760641,00:00:25.153,False
citeseer,pagerank,256,10,10,1,1,0.5199860586262586,0.5732142857142857,0.5732142857142857,00:00:25.153,True
citeseer,pagerank,256,10,10,1,1,0.5977582018756513,0.6329494241362043,0.6329494241362043,00:00:25.094,False
citeseer,pagerank,256,10,10,1,1,0.5041004521313468,0.5517857142857143,0.5517857142857143,00:00:25.094,True
citeseer,pagerank,256,10,10,1,1,0.5944451873661515,0.6304456685027542,0.6304456685027542,00:00:24.646,False
citeseer,pagerank,256,10,10,1,1,0.49634568785509353,0.5446428571428571,0.5446428571428571,00:00:24.646,True
