dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
pubmed,node2vec,256,10,10,0.75,0.25,0.7797152483500037,0.7925963488843814,0.7925963488843814,00:02:13.011
pubmed,node2vec,256,10,10,0.75,0.25,0.7751657801726625,0.7872718052738337,0.7872718052738337,00:02:17.155
pubmed,node2vec,256,10,10,0.75,0.25,0.7803318816197263,0.7928498985801218,0.7928498985801217,00:02:15.083
pubmed,node2vec,256,10,10,0.75,0.25,0.7840672456955708,0.7963995943204868,0.7963995943204868,00:02:08.787
pubmed,node2vec,256,10,10,0.75,0.25,0.7801996587526979,0.7931034482758621,0.7931034482758621,00:02:13.197
pubmed,node2vec,256,10,10,0.75,0.25,0.773631364295826,0.7867647058823529,0.7867647058823529,00:02:09.253
pubmed,node2vec,256,10,10,0.75,0.25,0.7785571484395527,0.7920892494929005,0.7920892494929006,00:02:08.197
pubmed,node2vec,256,10,10,0.75,0.25,0.7876485422429974,0.8002028397565923,0.8002028397565923,00:02:07.505
pubmed,node2vec,256,10,10,0.75,0.25,0.7783858569085926,0.7913286004056795,0.7913286004056795,00:02:08.579
pubmed,node2vec,256,10,10,0.75,0.25,0.775056171972083,0.7893002028397565,0.7893002028397565,00:02:14.566
pubmed,node2vec,256,10,10,0.75,0.25,0.7863612281508902,0.7994421906693712,0.7994421906693712,00:02:16.420
pubmed,node2vec,256,10,10,0.75,0.25,0.7770473792353503,0.790314401622718,0.790314401622718,00:02:17.587
pubmed,node2vec,256,10,10,0.75,0.25,0.7840947459330345,0.7961460446247464,0.7961460446247465,00:02:16.569
pubmed,node2vec,256,10,10,0.75,0.25,0.7733295893733446,0.7870182555780934,0.7870182555780934,00:02:15.441
pubmed,node2vec,256,10,10,0.75,0.25,0.7790514022424614,0.7923427991886409,0.7923427991886409,00:02:22.889
pubmed,node2vec,256,10,10,0.75,0.25,0.7840383727673489,0.7963995943204868,0.7963995943204868,00:02:17.852
pubmed,node2vec,256,10,10,0.75,0.25,0.7763555284467399,0.790314401622718,0.790314401622718,00:02:14.833
pubmed,node2vec,256,10,10,0.75,0.25,0.7782475802786196,0.7908215010141988,0.7908215010141988,00:02:20.626
pubmed,node2vec,256,10,10,0.75,0.25,0.7774311655734606,0.79158215010142,0.7915821501014199,00:02:22.175
pubmed,node2vec,256,10,10,0.75,0.25,0.7873354073216055,0.7999492900608519,0.7999492900608519,00:02:24.172
pubmed,node2vec,256,10,10,0.75,0.25,0.7765050630940292,0.7908215010141988,0.7908215010141988,00:02:27.240
pubmed,node2vec,256,10,10,0.75,0.25,0.7833509591856228,0.7969066937119675,0.7969066937119675,00:02:27.969
pubmed,node2vec,256,10,10,0.75,0.25,0.7758072879165243,0.789553752535497,0.789553752535497,00:02:24.438
pubmed,node2vec,256,10,10,0.75,0.25,0.785244308309331,0.7976673427991886,0.7976673427991886,00:02:38.740
pubmed,node2vec,256,10,10,0.75,0.25,0.7790385626362472,0.7910750507099392,0.7910750507099391,00:02:58.945
pubmed,node2vec,256,10,10,1.0,0.25,0.776486037764092,0.790314401622718,0.790314401622718,00:03:06.646
pubmed,node2vec,256,10,10,1.0,0.25,0.7801194587672097,0.7933569979716025,0.7933569979716024,00:03:03.531
pubmed,node2vec,256,10,10,1.0,0.25,0.7764807070492711,0.7900608519269777,0.7900608519269777,00:03:06.698
pubmed,node2vec,256,10,10,1.0,0.25,0.7838865379622991,0.795892494929006,0.795892494929006,00:03:04.211
pubmed,node2vec,256,10,10,1.0,0.25,0.7765516042904944,0.789553752535497,0.789553752535497,00:02:59.842
pubmed,node2vec,256,10,10,1.0,0.25,0.7801636202318681,0.7933569979716025,0.7933569979716024,00:02:57.562
pubmed,node2vec,256,10,10,1.0,0.25,0.7737888924449812,0.7867647058823529,0.7867647058823529,00:03:00.660
pubmed,node2vec,256,10,10,1.0,0.25,0.7776340658350134,0.7905679513184585,0.7905679513184585,00:02:57.975
pubmed,node2vec,256,10,10,1.0,0.25,0.7838840350969757,0.7963995943204868,0.7963995943204868,00:03:00.904
pubmed,node2vec,256,10,10,1.0,0.25,0.781274487204665,0.7943711967545639,0.7943711967545639,00:02:57.609
pubmed,node2vec,256,10,10,1.0,0.25,0.7830680857281437,0.795892494929006,0.795892494929006,00:03:02.171
pubmed,node2vec,256,10,10,1.0,0.25,0.7786458572521663,0.7918356997971603,0.7918356997971603,00:02:54.923
pubmed,node2vec,256,10,10,1.0,0.25,0.777513565135028,0.7908215010141988,0.7908215010141988,00:03:00.916
pubmed,node2vec,256,10,10,1.0,0.25,0.7810066460387167,0.7933569979716025,0.7933569979716024,00:02:58.737
pubmed,node2vec,256,10,10,1.0,0.25,0.7779422864403361,0.7908215010141988,0.7908215010141988,00:03:06.559
pubmed,node2vec,256,10,10,1.0,0.25,0.7796232008835507,0.7936105476673428,0.7936105476673428,00:02:56.536
pubmed,node2vec,256,10,10,1.0,0.25,0.7762114640079968,0.789553752535497,0.789553752535497,00:02:58.514
pubmed,node2vec,256,10,10,1.0,0.25,0.7844413031428427,0.7956389452332657,0.7956389452332657,00:02:57.505
pubmed,node2vec,256,10,10,1.0,0.25,0.7889975170869671,0.7994421906693712,0.7994421906693712,00:03:04.611
pubmed,node2vec,256,10,10,1.0,0.25,0.7806797482506473,0.7946247464503042,0.7946247464503042,00:03:00.924
pubmed,node2vec,256,10,10,1.0,0.25,0.777244061812413,0.7920892494929005,0.7920892494929006,00:03:05.155
pubmed,node2vec,256,10,10,1.0,0.25,0.7854869220042763,0.7971602434077079,0.7971602434077079,00:03:03.145
pubmed,node2vec,256,10,10,1.0,0.25,0.7724714131681801,0.7870182555780934,0.7870182555780934,00:03:04.813
pubmed,node2vec,256,10,10,1.0,0.25,0.7797741111970918,0.7943711967545639,0.7943711967545639,00:02:57.370
pubmed,node2vec,256,10,10,1.0,0.25,0.7849760692957496,0.7971602434077079,0.7971602434077079,00:03:01.303
pubmed,node2vec,256,10,10,2.0,0.25,0.7860440823695698,0.7996957403651117,0.7996957403651116,00:03:01.263
pubmed,node2vec,256,10,10,2.0,0.25,0.777101574401993,0.7898073022312373,0.7898073022312373,00:03:01.352
pubmed,node2vec,256,10,10,2.0,0.25,0.776218705488925,0.789553752535497,0.789553752535497,00:02:57.250
pubmed,node2vec,256,10,10,2.0,0.25,0.7761293876104682,0.7898073022312373,0.7898073022312373,00:03:03.945
pubmed,node2vec,256,10,10,2.0,0.25,0.7831861113429586,0.7966531440162272,0.7966531440162272,00:03:02.656
