dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
pubmed,node2vec,256,10,10,0.25,4,0.7663103486716906,0.7776087232154177,0.7776087232154177,00:01:38.198,False
pubmed,node2vec,256,10,10,0.25,4,0.7557468954464351,0.7799909461294703,0.7799909461294704,00:01:38.198,True
pubmed,node2vec,256,10,10,0.25,4,0.7558574167958931,0.7707620134398377,0.7707620134398377,00:01:36.856,False
pubmed,node2vec,256,10,10,0.25,4,0.7567576058147495,0.7818017202354005,0.7818017202354006,00:01:36.856,True
pubmed,node2vec,256,10,10,0.25,4,0.7699121877373764,0.7822999873209078,0.7822999873209078,00:01:32.248,False
pubmed,node2vec,256,10,10,0.25,4,0.7477847794079069,0.7745586238116796,0.7745586238116795,00:01:32.248,True
pubmed,node2vec,256,10,10,0.25,4,0.7650495078248181,0.7781158869024978,0.7781158869024978,00:01:33.024,False
pubmed,node2vec,256,10,10,0.25,4,0.7494512724759993,0.7745586238116796,0.7745586238116795,00:01:33.024,True
pubmed,node2vec,256,10,10,0.25,4,0.7620538887199554,0.7749461138582477,0.7749461138582477,00:01:18.030,False
pubmed,node2vec,256,10,10,0.25,4,0.7432270063173849,0.7713897691263015,0.7713897691263015,00:01:18.030,True
pubmed,node2vec,256,10,10,0.25,4,0.7597661435073682,0.7726638772663877,0.7726638772663877,00:01:36.073,False
pubmed,node2vec,256,10,10,0.25,4,0.7408775259172663,0.768673607967406,0.768673607967406,00:01:36.073,True
pubmed,node2vec,256,10,10,0.25,4,0.7628901094905404,0.7758336503106378,0.7758336503106378,00:01:26.966,False
pubmed,node2vec,256,10,10,0.25,4,0.742296573312143,0.7691263014938886,0.7691263014938886,00:01:26.966,True
pubmed,node2vec,256,10,10,0.25,4,0.7620870882014686,0.7745657410929377,0.7745657410929377,00:01:30.451,False
pubmed,node2vec,256,10,10,0.25,4,0.7488622445276928,0.775011317338162,0.7750113173381621,00:01:30.451,True
pubmed,node2vec,256,10,10,0.25,4,0.7676299535472663,0.7809052871814378,0.7809052871814378,00:01:32.198,False
pubmed,node2vec,256,10,10,0.25,4,0.7492953429443946,0.7763693979176096,0.7763693979176097,00:01:32.198,True
pubmed,node2vec,256,10,10,0.25,4,0.7679714916953575,0.7815392417902878,0.7815392417902878,00:01:18.523,False
pubmed,node2vec,256,10,10,0.25,4,0.7545380106755845,0.7768220914440923,0.7768220914440923,00:01:18.523,True
pubmed,node2vec,256,10,10,0.25,4,0.7612726653168554,0.7739317864840878,0.7739317864840878,00:01:33.043,False
pubmed,node2vec,256,10,10,0.25,4,0.7456576635417802,0.7722951561792666,0.7722951561792666,00:01:33.043,True
